"","uid","x","y","z","t","dow","timestamp","distance","dt","speed"
"213","614820f9e6",722218.982920593,9677174.47242037,2537.5,11.15306,3,1685444951,0.0111197805673169,0.005,2.22395611346337
"214","614820f9e6",722228.418759752,9677177.90638931,2539.8,11.18806,3,1685445077,0.0100412749849795,0.035,0.286893570999413
"215","614820f9e6",722225.186743445,9677173.84202873,2539.6,11.26194,3,1685445343,0.00519277925070524,0.0738888888888889,0.0702782154230784
"216","614820f9e6",722213.479658696,9677162.59262801,2540.7,12.24444,3,1685448880,0.0162359123535626,0.9825,0.0165251016321248
"217","614820f9e6",722213.479658696,9677162.59262801,2540.7,12.24472,3,1685448881,0,0.000277777777777778,0
"218","614820f9e6",722221.896414519,9677168.25148223,2539.8,12.24778,3,1685448892,0.0101422093091717,0.00305555555555556,3.31926850118346
"219","614820f9e6",722217.55593923,9677178.68884339,2537.8,12.25056,3,1685448902,0.0113039034728764,0.00277777777777778,4.06940525023551
"220","614820f9e6",722219.172522062,9677168.53282593,2539.8,12.25278,3,1685448910,0.0102838723535961,0.00222222222222222,4.62774255911826
"221","614820f9e6",722227.745311606,9677174.39048411,2539.8,12.25639,3,1685448923,0.01038291288153,0.00361111111111111,2.87526818257752
"222","614820f9e6",722229.109147186,9677184.69604522,2537.5,12.26111,3,1685448940,0.0103954142377605,0.00472222222222222,2.20138183858458
"223","614820f9e6",722230.272803879,9677194.99090219,2537.5,12.26389,3,1685448950,0.0103604139430304,0.00277777777777778,3.72974901949093
"224","614820f9e6",722234.97006461,9677203.85272924,2537.5,12.26722,3,1685448962,0.0100297675392941,0.00333333333333333,3.00893026178822
"225","614820f9e6",722239.434377078,9677213.03571267,2537.4,12.27139,3,1685448977,0.0102106449597608,0.00416666666666667,2.4505547903426
"226","614820f9e6",722247.695890436,9677218.93816576,2535.7,12.27583,3,1685448993,0.0101534011793103,0.00444444444444444,2.28451526534481
"227","614820f9e6",722258.248458872,9677218.7756269,2535.1,12.27889,3,1685449004,0.0105538201375454,0.00305555555555556,3.45397749956032
"228","614820f9e6",722268.6901234,9677218.77918538,2535.1,12.28111,3,1685449012,0.0104416651336429,0.00222222222222222,4.6987493101393
"229","614820f9e6",722278.741371476,9677218.09771251,2535.1,12.28444,3,1685449024,0.0100743234586706,0.00333333333333333,3.02229703760118
"230","614820f9e6",722288.703070554,9677217.08459576,2535.4,12.28694,3,1685449033,0.0100130841444624,0.0025,4.00523365778495
"231","614820f9e6",722299.076581547,9677216.28088734,2535.1,12.29,3,1685449044,0.0104045988653339,0.00305555555555556,3.40514144683655
"232","614820f9e6",722309.088660723,9677218.5857017,2535.2,12.29361,3,1685449057,0.0102739427028388,0.00361111111111111,2.84509182540152
"233","614820f9e6",722319.582388015,9677216.59834972,2535.9,12.2975,3,1685449071,0.0106802565682002,0.00388888888888889,2.74635168896577
"234","614820f9e6",722328.486702476,9677221.28304892,2535.3,12.29972,3,1685449079,0.0100614721864153,0.00222222222222222,4.52766248388687
"235","614820f9e6",722335.726978933,9677228.19378234,2548,12.3025,3,1685449089,0.0100089879409097,0.00277777777777778,3.6032356587275
"236","614820f9e6",722342.768080499,9677235.65787391,2536,12.30667,3,1685449104,0.010261080561849,0.00416666666666667,2.46265933484377
"237","614820f9e6",722352.437518552,9677232.87565997,2535.3,12.30889,3,1685449112,0.0100617467018414,0.00222222222222222,4.52778601582861
"238","614820f9e6",722360.832600455,9677238.84423312,2535.1,12.31361,3,1685449129,0.0103005468588878,0.00472222222222222,2.18129227599977
"239","614820f9e6",722367.508398435,9677247.23802095,2533.8,12.31667,3,1685449140,0.0107248288013706,0.00305555555555556,3.50994397135764
"240","614820f9e6",722367.675925423,9677247.64694594,2533.8,12.31694,3,1685449141,0.000441910556805459,0.000277777777777778,1.59087800449965
"241","614820f9e6",722373.49550756,9677256.05331675,2533.5,12.32028,3,1685449153,0.0102242166661324,0.00333333333333333,3.06726499983972
"242","614820f9e6",722379.260532934,9677265.04596904,2531.6,12.32556,3,1685449172,0.0106819152183475,0.00527777777777778,2.02394183084479
"243","614820f9e6",722379.023143941,9677275.3765052,2531.6,12.32833,3,1685449182,0.0103332633247414,0.00277777777777778,3.71997479690689
"244","614820f9e6",722378.863023655,9677285.38616163,2531.6,12.33139,3,1685449193,0.0100109370285423,0.00305555555555556,3.27630666388657
"245","614820f9e6",722387.513790141,9677291.31004127,2531.4,12.33417,3,1685449203,0.010484660739286,0.00277777777777778,3.77447786614295
"246","614820f9e6",722397.776270422,9677290.59500658,2531.4,12.33667,3,1685449212,0.0102873600170216,0.0025,4.11494400680864
"247","614820f9e6",722407.535481378,9677288.26609417,2531.4,12.34306,3,1685449235,0.0100332463095062,0.00638888888888889,1.57042116148793
"248","614820f9e6",722412.68895153,9677278.5240575,2531.4,12.34917,3,1685449257,0.0110211402790538,0.00611111111111111,1.80345931839061
"249","614820f9e6",722411.118040032,9677264.33676721,2531.4,12.35028,3,1685449261,0.0142739962420197,0.00111111111111111,12.8465966178177
"250","614820f9e6",722402.398973147,9677282.53504709,2532.2,12.35778,3,1685449288,0.0201791852674985,0.0075,2.69055803566647
"251","614820f9e6",722380.024182757,9677300.52534534,2532.2,12.35889,3,1685449292,0.0287103130607005,0.00111111111111111,25.8392817546304
"252","614820f9e6",722402.4262945,9677279.13955374,2532.2,12.36639,3,1685449319,0.0309710621816526,0.0075,4.12947495755368
"253","614820f9e6",722402.794000475,9677279.55918287,2532.2,12.43611,3,1685449570,0.000557939321374205,0.0697222222222222,0.00800231695994875
"254","614820f9e6",722340.539382277,9677239.26742204,2534.9,12.91611,3,1685451298,0.0741556705701499,0.48,0.154490980354479
"255","614820f9e6",722327.945446069,9677235.82801156,2534.9,12.91694,3,1685451301,0.0130551435709351,0.000833333333333333,15.6661722851222
"256","614820f9e6",722308.985396365,9677229.30309803,2535.3,12.92333,3,1685451324,0.0200513835279499,0.00638888888888889,3.13847742176606
"257","614820f9e6",722298.889351442,9677229.80769126,2535.1,12.92806,3,1685451341,0.0101086466663931,0.00472222222222222,2.14065458817735
"258","614820f9e6",722288.624305637,9677229.0738558,2535.7,12.94083,3,1685451387,0.0102912428715998,0.0127777777777778,0.805401616038247
"259","614820f9e6",722281.094167958,9677221.74335394,2537.8,12.94806,3,1685451413,0.0105090071360422,0.00722222222222222,1.45509329575968
"260","614820f9e6",722271.767752005,9677217.31378464,2535,12.94944,3,1685451418,0.0103248786308971,0.00138888888888889,7.43391261424589
"261","614820f9e6",722263.4255853,9677209.82988546,2535,12.95167,3,1685451426,0.0112071625444152,0.00222222222222222,5.04322314498682
"262","614820f9e6",722257.538064142,9677206.98685303,2538,12.95278,3,1685451430,0.00653802254553517,0.00111111111111111,5.88422029098165
"263","614820f9e6",722248.122829082,9677202.63486168,2538,12.95472,3,1685451437,0.010372390270632,0.00194444444444444,5.33437213918215
"264","614820f9e6",722245.592460797,9677192.92861715,2538.2,12.95861,3,1685451451,0.0100306503565005,0.00388888888888889,2.57931009167157
"265","614820f9e6",722239.462339216,9677184.9762632,2538.2,12.97028,3,1685451493,0.0100408328270337,0.0116666666666667,0.860642813745744
"266","614820f9e6",722234.820205648,9677175.84889688,2539.8,12.97639,3,1685451515,0.0102400302777473,0.00611111111111111,1.67564131817684
"267","614820f9e6",722227.413160458,9677168.94952002,2539.8,12.97917,3,1685451525,0.0101225352257614,0.00277777777777778,3.64411268127411
"268","614820f9e6",722217.789364311,9677166.12418942,2539.8,12.98667,3,1685451552,0.0100299524073518,0.0075,1.3373269876469
"269","614820f9e6",722207.715608557,9677166.6508591,2544.2,12.99306,3,1685451575,0.0100875138630676,0.00638888888888889,1.5789152133497
"270","614820f9e6",722198.124453155,9677169.67624557,2545.2,12.99778,3,1685451592,0.0100569988208435,0.00472222222222222,2.12971739735509
"271","614820f9e6",722188.63426171,9677173.1991546,2544.8,13.02028,3,1685451673,0.0101229749427617,0.0225,0.449909997456077
"272","614820f9e6",722198.0795606,9677169.44406393,2544.8,13.05722,3,1685451806,0.0101643680126465,0.0369444444444444,0.275125750718252
"273","614820f9e6",722187.911951453,9677167.21694171,2544.8,13.08111,3,1685451892,0.0104086670214837,0.0238888888888889,0.435711642759782
"274","614820f9e6",722191.793417305,9677167.55290509,2544.8,13.12417,3,1685452047,0.00389597851024982,0.0430555555555556,0.0904872428187054
"275","614820f9e6",722207.057337709,9677171.67330047,2545.2,14.10444,3,1685455576,0.0158102790666113,0.980277777777778,0.0161283662906775
"276","614820f9e6",722207.057337709,9677171.67330047,2545.2,14.10472,3,1685455577,0,0.000277777777777778,0
"277","614820f9e6",722219.744180191,9677171.08668587,2544.7,14.10639,3,1685455583,0.0127003971924144,0.00166666666666667,7.62023831544863
"278","614820f9e6",722214.96890408,9677162.12545785,2539.8,14.11889,3,1685455628,0.0101541552825551,0.0125,0.812332422604411
"279","614820f9e6",722219.0002062,9677171.68525209,2537.4,14.12278,3,1685455642,0.0103750210932283,0.00388888888888889,2.66786256683013
"280","614820f9e6",722219.863191845,9677181.73732144,2537.4,14.125,3,1685455650,0.0100890456665962,0.00222222222222222,4.54007054996829
"281","614820f9e6",722222.893758714,9677191.33207519,2537.5,14.12667,3,1685455656,0.0100619896139775,0.00166666666666667,6.0371937683865
"282","614820f9e6",722232.794277348,9677193.43801033,2537.6,14.13056,3,1685455670,0.0101220171931743,0.00388888888888889,2.60280442110196
"283","614820f9e6",722242.80117937,9677192.83403841,2535.7,14.13306,3,1685455679,0.0100251119781268,0.0025,4.01004479125071
"284","614820f9e6",722248.309567759,9677201.34050138,2536,14.13583,3,1685455689,0.0101342120981873,0.00277777777777778,3.64831635534742
"285","614820f9e6",722257.956925561,9677204.9068149,2536,14.13917,3,1685455701,0.0102854316726477,0.00333333333333333,3.0856295017943
"286","614820f9e6",722267.029134333,9677210.2105819,2536,14.14111,3,1685455708,0.010508801856461,0.00194444444444444,5.40452666903711
"287","614820f9e6",722274.103313423,9677217.51977401,2535.1,14.14361,3,1685455717,0.0101719368383313,0.0025,4.06877473533251
"288","614820f9e6",722276.46743487,9677227.53599738,2535,14.14778,3,1685455732,0.0102914430879595,0.00416666666666667,2.46994634111027
"289","614820f9e6",722286.657078321,9677229.64141688,2535.3,14.15222,3,1685455748,0.0104048846673805,0.00444444444444444,2.34109905016062
"290","614820f9e6",722293.075831734,9677237.31675706,2535.1,14.15667,3,1685455764,0.0100055605651717,0.00444444444444444,2.25125112716363
"291","614820f9e6",722294.872719001,9677247.2676293,2535,14.16028,3,1685455777,0.0101118080577735,0.00361111111111111,2.8001930006142
"292","614820f9e6",722292.210192714,9677257.04946797,2535,14.16389,3,1685455790,0.0101377223245977,0.00361111111111111,2.80736925911937
"293","614820f9e6",722289.681124552,9677266.84212911,2535.1,14.16944,3,1685455810,0.0101139704406301,0.00555555555555556,1.82051467931342
"294","614820f9e6",722288.951379859,9677256.67921852,2535.1,14.1925,3,1685455893,0.0101890764553747,0.0230555555555556,0.441935846257216
"295","614820f9e6",722290.179059744,9677246.68978944,2535.3,14.19528,3,1685455903,0.0100645859917667,0.00277777777777778,3.62325095703602
"296","614820f9e6",722293.8085487,9677236.64078992,2535.1,14.19917,3,1685455917,0.0106843615380385,0.00388888888888889,2.74740725263848
"297","614820f9e6",722297.638785491,9677226.9232352,2535.3,14.20222,3,1685455928,0.0104451703504217,0.00305555555555556,3.41841938741075
"298","614820f9e6",722299.044303247,9677216.88924882,2535.2,14.20639,3,1685455943,0.0101319476313596,0.00416666666666667,2.43166743152631
"299","614820f9e6",722305.056741064,9677208.68304342,2535.2,14.21167,3,1685455962,0.0101730632372317,0.00527777777777778,1.92752777126496
"300","614820f9e6",722313.787478615,9677203.30338293,2536.6,14.21556,3,1685455976,0.0102550731405286,0.00388888888888889,2.63701880756448
"301","614820f9e6",722319.821466212,9677194.71003471,2535.2,14.21889,3,1685455988,0.0105002209494925,0.00333333333333333,3.15006628484776
"302","614820f9e6",722316.056718544,9677184.97280271,2535.2,14.2325,3,1685456037,0.0104396844791046,0.0136111111111111,0.766997227036258
"303","614820f9e6",722332.797987722,9677194.43257694,2535.3,14.30083,3,1685456283,0.0192290775155692,0.0683333333333333,0.281401134374184
"304","614820f9e6",722321.80867879,9677186.62158548,2535.3,14.31139,3,1685456321,0.0134824514970877,0.0105555555555556,1.27728487867146
"305","614820f9e6",722308.844187872,9677262.46145394,2535.3,14.73056,3,1685457830,0.076940000480106,0.419166666666667,0.183554673113573
"306","614820f9e6",722284.203067922,9677244.12341578,2535.3,14.73167,3,1685457834,0.0307159313094865,0.00111111111111111,27.6443381785379
"307","614820f9e6",722277.316491211,9677236.006504,2535.1,14.7325,3,1685457837,0.010644679216151,0.000833333333333333,12.7736150593812
"308","614820f9e6",722285.466752758,9677229.36703117,2535.1,14.73611,3,1685457850,0.010512343350184,0.00361111111111111,2.91111046620481
"309","614820f9e6",722294.700406651,9677225.40216902,2535,14.73778,3,1685457856,0.0100489052186114,0.00166666666666667,6.02934313116683
"310","614820f9e6",722296.672943308,9677215.31187433,2535.1,14.73972,3,1685457863,0.0102812911566399,0.00194444444444444,5.28752116627194
"311","614820f9e6",722306.1715082,9677210.24053187,2535.3,14.7425,3,1685457873,0.0107676018380669,0.00277777777777778,3.8763366617041
"312","614820f9e6",722315.784182729,9677206.80587643,2535.3,14.74444,3,1685457880,0.010207858228495,0.00194444444444444,5.24975566036886
"313","614820f9e6",722315.45475073,9677196.64225283,2535.3,14.74806,3,1685457893,0.0101689611126749,0.00361111111111111,2.81602000043306
"314","614820f9e6",722305.696731296,9677199.63476423,2535.3,14.75222,3,1685457908,0.0102065698324433,0.00416666666666667,2.4495767597864
"315","614820f9e6",722306.890063091,9677189.0923909,2535.2,14.75639,3,1685457923,0.0106096972639654,0.00416666666666667,2.54632734335171
"316","614820f9e6",722280.679674233,9677188.75189199,2535.2,14.84111,3,1685458228,0.0262126004745947,0.0847222222222222,0.309394628552593
"317","614820f9e6",722267.249078321,9677183.80979771,2535.2,14.84194,3,1685458231,0.0143110168192578,0.000833333333333333,17.1732201831093
"318","614820f9e6",722293.549240711,9677190.8636041,2535.2,14.8525,3,1685458269,0.0272296662903458,0.0105555555555556,2.57965259592749
"319","614820f9e6",722292.101554683,9677195.94275215,2535.2,14.86167,3,1685458302,0.00528143349401916,0.00916666666666667,0.576156381165726
"320","614820f9e6",722301.409937872,9677190.23026297,2535.2,14.865,3,1685458314,0.0109214710658947,0.00333333333333333,3.2764413197684
"321","614820f9e6",722290.081225666,9677197.91503746,2535.2,14.87611,3,1685458354,0.0136892468465123,0.0111111111111111,1.23203221618611
"322","614820f9e6",722301.394570055,9677187.84131417,2535.2,14.88861,3,1685458399,0.0151483220915452,0.0125,1.21186576732362
"323","614820f9e6",722292.213422704,9677196.31859577,2535.2,14.89694,3,1685458429,0.0124963102539565,0.00833333333333333,1.49955723047478
"324","614820f9e6",722303.112125888,9677196.95176172,2535.2,14.9075,3,1685458467,0.01091707974792,0.0105555555555556,1.03424966032926
"325","614820f9e6",722319.822752379,9677189.17999453,2535.2,14.91028,3,1685458477,0.0184294710418434,0.00277777777777778,6.63460957506361
"326","614820f9e6",722311.937482268,9677182.24828912,2535.3,14.92417,3,1685458527,0.010498858256299,0.0138888888888889,0.755917794453526
"327","614820f9e6",722314.694736053,9677181.96688413,2535.2,14.94528,3,1685458603,0.0027715766631029,0.0211111111111111,0.131285210357506
"328","614820f9e6",722238.875851313,9677236.63889647,2535.7,15.58556,3,1685460908,0.0934747678032498,0.640277777777778,0.14599096056039
"329","614820f9e6",722236.878907979,9677226.74368252,2535.8,15.59778,3,1685460952,0.0100947036510724,0.0122222222222222,0.825930298724107
"330","614820f9e6",722230.79210701,9677218.13870629,2537.5,15.60222,3,1685460968,0.0105401499979268,0.00444444444444444,2.37153374953354
"331","614820f9e6",722224.073121452,9677210.46389984,2537.8,15.61139,3,1685461001,0.0102003637667196,0.00916666666666667,1.11276695636941
"332","614820f9e6",722214.257872229,9677212.53851782,2537.5,15.61444,3,1685461012,0.0100321063133715,0.00305555555555556,3.28323479346704
"333","614820f9e6",722203.979806478,9677210.73187323,2537.5,15.61778,3,1685461024,0.0104356408653976,0.00333333333333333,3.13069225961927
"334","614820f9e6",722197.58884477,9677206.17542303,2538,15.62444,3,1685461048,0.00784892540259984,0.00666666666666667,1.17733881038998
"335","614820f9e6",722197.900576454,9677206.38501032,2538,15.62472,3,1685461049,0.000375637424599368,0.000277777777777778,1.35229472855772
"336","614820f9e6",722195.040177895,9677204.94122486,2538,15.63194,3,1685461075,0.00320412177913321,0.00722222222222222,0.443647630956906
"337","614820f9e6",722186.069077495,9677200.21239883,2538.2,15.635,3,1685461086,0.0101411260698057,0.00305555555555556,3.31891398648186
"338","614820f9e6",722182.939761523,9677203.87884233,2538,15.75806,3,1685461529,0.00482031392955882,0.123055555555556,0.0391718513463019
"339","614820f9e6",722163.353433743,9676957.62808809,2539.3,15.97389,3,1685462306,0.247028456261362,0.215833333333333,1.14453338808353
"340","614820f9e6",722167.903118201,9676933.53117146,2562.3,15.97472,3,1685462309,0.0245226633854178,0.000833333333333333,29.4271960625014
"341","614820f9e6",722183.942334221,9676917.16692485,2562.3,15.97556,3,1685462312,0.0229138608179574,0.000833333333333333,27.4966329815489
"342","614820f9e6",722173.355369853,9676897.97441822,2562.3,15.97722,3,1685462318,0.0219188531969786,0.00166666666666667,13.1513119181872
"343","614820f9e6",722162.704347834,9676899.03300904,2577.5,15.97833,3,1685462322,0.0107034987086592,0.00111111111111111,9.63314883779326
"344","614820f9e6",722133.231421733,9676914.93449952,2577.5,15.97917,3,1685462325,0.0334889649320946,0.000833333333333333,40.1867579185136
"345","614820f9e6",722105.087934983,9676934.30647397,2577.5,15.98,3,1685462328,0.0341662002667228,0.000833333333333333,40.9994403200674
"346","614820f9e6",722065.372511935,9676955.88889807,2577.5,15.98083,3,1685462331,0.0452008391267857,0.000833333333333333,54.2410069521428
"347","614820f9e6",722022.973061063,9676981.41345043,2577.5,15.98167,3,1685462334,0.0494895565475389,0.000833333333333333,59.3874678570467
"348","614820f9e6",721979.712319029,9677016.61705497,2577.5,15.9825,3,1685462337,0.0557744168433782,0.000833333333333333,66.9293002120538
"349","614820f9e6",721929.449513898,9677047.5417625,2577.5,15.98333,3,1685462340,0.0590142958541364,0.000833333333333333,70.8171550249636
"350","614820f9e6",721875.745124218,9677075.36466881,2577.5,15.98444,3,1685462344,0.060483680331171,0.00111111111111111,54.4353122980539
"351","614820f9e6",721823.438051496,9677094.7904809,2577.5,15.98528,3,1685462347,0.0557977780243592,0.000833333333333333,66.957333629231
"352","614820f9e6",721766.878449589,9677099.02730704,2577.5,15.98611,3,1685462350,0.0567180682289752,0.000833333333333333,68.0616818747702
"353","614820f9e6",721710.121661543,9677098.66347865,2555,15.98694,3,1685462353,0.0567579541601895,0.000833333333333333,68.1095449922273
"354","614820f9e6",721653.876033989,9677098.08857757,2557,15.98778,3,1685462356,0.0562485655828582,0.000833333333333333,67.4982786994298
"355","614820f9e6",721595.217996481,9677097.84972973,2561,15.98861,3,1685462359,0.0586585237852794,0.000833333333333333,70.3902285423353
"356","614820f9e6",721537.22640675,9677097.17833217,2566,15.98944,3,1685462362,0.0579954761528006,0.000833333333333333,69.5945713833607
"357","614820f9e6",721480.782636152,9677097.70970806,2569,15.99028,3,1685462365,0.0564462717953398,0.000833333333333333,67.7355261544077
"358","614820f9e6",721424.716370678,9677097.90858874,2571,15.99111,3,1685462368,0.0560666182128635,0.000833333333333333,67.2799418554362
"359","614820f9e6",721368.785284651,9677099.08048636,2573,15.99194,3,1685462371,0.0559433617884176,0.000833333333333333,67.1320341461012
"360","614820f9e6",721314.251891535,9677098.3143808,2577,15.99278,3,1685462374,0.0545387741188826,0.000833333333333333,65.4465289426591
"361","614820f9e6",721262.109659409,9677097.75415907,2579,15.99361,3,1685462377,0.0521452415802377,0.000833333333333333,62.5742898962852
"362","614820f9e6",721211.424849907,9677097.58949675,2577.5,15.99444,3,1685462380,0.0506850769756247,0.000833333333333333,60.8220923707497
"363","614820f9e6",721160.743388753,9677086.74084287,2577.5,15.99556,3,1685462384,0.0518295648822481,0.00111111111111111,46.6466083940233
"364","614820f9e6",721122.144813951,9677073.3712359,2600,15.99639,3,1685462387,0.0408484561167224,0.000833333333333333,49.0181473400669
"365","614820f9e6",721087.698728677,9677068.97499729,2577.5,15.99722,3,1685462390,0.0347254907039361,0.000833333333333333,41.6705888447233
"366","614820f9e6",721053.573750543,9677070.08606235,2577.5,15.99861,3,1685462395,0.0341430607626987,0.00138888888888889,24.5830037491431
"367","614820f9e6",721023.985746341,9677064.94019548,2592,15.99944,3,1685462398,0.0300321484157171,0.000833333333333333,36.0385780988605
"368","614820f9e6",720988.763762204,9677049.36365088,2586,16.00028,3,1685462401,0.038512555202807,0.000833333333333333,46.2150662433684
"369","614820f9e6",720942.533974112,9677040.56422115,2577.5,16.00111,3,1685462404,0.0470597840054314,0.000833333333333333,56.4717408065177
"370","614820f9e6",720896.181455434,9677031.52167598,2577.5,16.00194,3,1685462407,0.0472263021077975,0.000833333333333333,56.671562529357
"371","614820f9e6",720849.980879343,9677020.35533225,2583,16.00278,3,1685462410,0.0475308369754795,0.000833333333333333,57.0370043705755
"372","614820f9e6",720800.568664486,9677010.31171082,2580,16.00361,3,1685462413,0.0504226269483165,0.000833333333333333,60.5071523379797
"373","614820f9e6",720747.546238277,9677002.37584997,2577,16.00444,3,1685462416,0.0536130167841023,0.000833333333333333,64.3356201409228
"374","614820f9e6",720695.983734932,9676996.25122881,2573,16.00528,3,1685462419,0.0519249721764304,0.000833333333333333,62.3099666117165
"375","614820f9e6",720645.450531112,9676987.37083854,2570,16.00611,3,1685462422,0.051307562986585,0.000833333333333333,61.569075583902
"376","614820f9e6",720590.665261804,9676976.0536867,2566,16.00694,3,1685462425,0.0559419668843738,0.000833333333333333,67.1303602612485
"377","614820f9e6",720532.29591278,9676969.04517173,2570,16.00778,3,1685462428,0.0587886059334155,0.000833333333333333,70.5463271200986
"378","614820f9e6",720473.608681406,9676964.62522658,2573,16.00861,3,1685462431,0.0588534369561185,0.000833333333333333,70.6241243473422
"379","614820f9e6",720417.452007949,9676957.49110171,2571,16.00944,3,1685462434,0.0566080180825886,0.000833333333333333,67.9296216991062
"380","614820f9e6",720363.228896306,9676949.61252823,2570,16.01028,3,1685462437,0.0547924972646326,0.000833333333333333,65.7509967175591
"381","614820f9e6",720306.583485717,9676942.7557235,2569,16.01111,3,1685462440,0.0570589021263327,0.000833333333333333,68.4706825515992
"382","614820f9e6",720250.15512714,9676939.1612001,2574,16.01194,3,1685462443,0.0565427294187709,0.000833333333333333,67.8512753025251
"383","614820f9e6",720194.623468502,9676939.59089367,2578,16.01278,3,1685462446,0.0555333210573089,0.000833333333333333,66.6399852687707
"384","614820f9e6",720140.918044155,9676941.47725673,2580,16.01361,3,1685462449,0.0537385426856246,0.000833333333333333,64.4862512227495
"385","614820f9e6",720088.401671481,9676942.91910318,2581,16.01444,3,1685462452,0.0525361620215373,0.000833333333333333,63.0433944258447
"386","614820f9e6",720032.587412746,9676947.02112043,2600,16.01528,3,1685462455,0.0559647927151153,0.000833333333333333,67.1577512581384
"387","614820f9e6",719981.298177167,9676950.69486485,2599,16.01611,3,1685462458,0.0514206387009346,0.000833333333333333,61.7047664411215
"388","614820f9e6",719925.11784799,9676955.28411096,2600,16.01694,3,1685462461,0.056367460172455,0.000833333333333333,67.640952206946
"389","614820f9e6",719870.28653332,9676955.54652319,2598,16.01778,3,1685462464,0.0548319425937773,0.000833333333333333,65.7983311125328
"390","614820f9e6",719819.859216104,9676949.7956232,2621,16.01861,3,1685462467,0.0507541837905964,0.000833333333333333,60.9050205487157
"391","614820f9e6",719768.902050293,9676939.93134739,2610,16.01944,3,1685462470,0.0519031471563124,0.000833333333333333,62.2837765875749
"392","614820f9e6",719719.135031842,9676930.24192166,2607,16.02028,3,1685462473,0.0507014900808488,0.000833333333333333,60.8417880970186
"393","614820f9e6",719668.717039419,9676917.11399245,2607,16.02111,3,1685462476,0.0520991025398016,0.000833333333333333,62.5189230477619
"394","614820f9e6",719615.686589778,9676904.3666804,2610,16.02194,3,1685462479,0.0545410171654148,0.000833333333333333,65.4492205984977
"395","614820f9e6",719567.994537744,9676885.79245663,2617,16.02278,3,1685462482,0.0511813795838171,0.000833333333333333,61.4176555005805
"396","614820f9e6",719520.410247145,9676871.57563808,2606,16.02361,3,1685462485,0.0496626886258814,0.000833333333333333,59.5952263510576
"397","614820f9e6",719472.886030542,9676853.5651562,2599,16.02444,3,1685462488,0.0508225208072556,0.000833333333333333,60.9870249687067
"398","614820f9e6",719423.462093,9676836.54233463,2596,16.02528,3,1685462491,0.0522733398233335,0.000833333333333333,62.7280077880001
"399","614820f9e6",719377.456639863,9676822.18999257,2594,16.02611,3,1685462494,0.0481922342400582,0.000833333333333333,57.8306810880698
"400","614820f9e6",719329.104381987,9676807.52102583,2592,16.02722,3,1685462498,0.0505284021793828,0.00111111111111111,45.4755619614445
"401","614820f9e6",719296.778144694,9676800.5658285,2601,16.02833,3,1685462502,0.0330660004755577,0.00111111111111111,29.7594004280019
"402","614820f9e6",719277.023358997,9676797.09453493,2594,16.03278,3,1685462518,0.0200574534018951,0.00444444444444444,4.51292701542639
"403","614820f9e6",719250.385263367,9676799.85098396,2592,16.03361,3,1685462521,0.026780331402744,0.000833333333333333,32.1363976832928
"404","614820f9e6",719218.104081613,9676786.87911213,2592.1,16.03472,3,1685462525,0.0347900007798315,0.00111111111111111,31.3110007018483
"405","614820f9e6",719192.615731281,9676766.80592402,2588,16.03556,3,1685462528,0.0324436262354781,0.000833333333333333,38.9323514825737
"406","614820f9e6",719156.962095937,9676752.01508598,2586,16.03639,3,1685462531,0.0385998782806032,0.000833333333333333,46.3198539367239
"407","614820f9e6",719117.70138313,9676741.11259323,2585,16.03722,3,1685462534,0.040746385339754,0.000833333333333333,48.8956624077048
"408","614820f9e6",719067.08828106,9676724.35721803,2592.1,16.03833,3,1685462538,0.0533144323711098,0.00111111111111111,47.9829891339988
"409","614820f9e6",719024.723187935,9676712.30992777,2593,16.03917,3,1685462541,0.0440447308786759,0.000833333333333333,52.8536770544111
"410","614820f9e6",718981.234595798,9676700.02128234,2592,16.04,3,1685462544,0.045191464377769,0.000833333333333333,54.2297572533228
"411","614820f9e6",718937.368960853,9676688.30840223,2591,16.04083,3,1685462547,0.0454024832982787,0.000833333333333333,54.4829799579345
"412","614820f9e6",718894.767975891,9676681.21631989,2590,16.04167,3,1685462550,0.0431872846058163,0.000833333333333333,51.8247415269795
"413","614820f9e6",718850.761902531,9676678.17460113,2588,16.0425,3,1685462553,0.0441110705556182,0.000833333333333333,52.9332846667419
"414","614820f9e6",718805.377795938,9676675.58873842,2587,16.04333,3,1685462556,0.0454577146062687,0.000833333333333333,54.5492575275225
"415","614820f9e6",718757.237107133,9676673.62704394,2588,16.04417,3,1685462559,0.0481806409655148,0.000833333333333333,57.8167691586178
"416","614820f9e6",718709.084246868,9676671.05706109,2588,16.045,3,1685462562,0.0482213932147489,0.000833333333333333,57.8656718576987
"417","614820f9e6",718662.884084929,9676665.98411286,2588,16.04583,3,1685462565,0.0464778416765252,0.000833333333333333,55.7734100118302
"418","614820f9e6",718613.980618461,9676660.20805445,2587,16.04667,3,1685462568,0.0492433943122323,0.000833333333333333,59.0920731746788
"419","614820f9e6",718564.057997424,9676650.27526125,2587,16.0475,3,1685462571,0.0509011637568577,0.000833333333333333,61.0813965082292
"420","614820f9e6",718511.619681383,9676638.82059921,2586,16.04833,3,1685462574,0.0536748197180335,0.000833333333333333,64.4097836616401
"421","614820f9e6",718457.775465052,9676630.95177183,2592.1,16.04917,3,1685462577,0.054416156393388,0.000833333333333333,65.2993876720656
