"accuracy","activity_type","device_model","event","battery_level","is_moving","speed","heading","recorded_at","latitude","longitude","company_token"
7,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,1.43,320.25,2023-05-30 19:05:21,-2.7521862,-78.8468289,"fsacoto"
9,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,3.83,305.75,2023-05-30 19:05:22,-2.7518247,-78.8471805,"fsacoto"
9,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,3.83,305.75,2023-05-30 19:05:22,-2.7518247,-78.8471805,"fsacoto"
10,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,8.61,306.3,2023-05-30 19:05:23,-2.7516468,-78.8474705,"fsacoto"
10,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,8.61,306.3,2023-05-30 19:05:23,-2.7516468,-78.8474705,"fsacoto"
11,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,1.04,347.16,2023-05-30 19:05:24,-2.7519405,-78.8471473,"fsacoto"
11,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,1.04,347.16,2023-05-30 19:05:24,-2.7519405,-78.8471473,"fsacoto"
11,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,0.77,134.08,2023-05-30 19:05:25,-2.7523498,-78.8467184,"fsacoto"
10,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,3.96,308.78,2023-05-30 19:05:26,-2.751725,-78.8474399,"fsacoto"
10,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,3.96,308.78,2023-05-30 19:05:26,-2.751725,-78.8474399,"fsacoto"
9,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,7.03,312.83,2023-05-30 19:05:27,-2.7515934,-78.8475793,"fsacoto"
6,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,9.35,313.96,2023-05-30 19:05:28,-2.7514076,-78.8478041,"fsacoto"
6,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,9.35,313.96,2023-05-30 19:05:28,-2.7514076,-78.8478041,"fsacoto"
9,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,5.37,313,2023-05-30 19:05:31,-2.7513383,-78.8478933,"fsacoto"
8,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,6.06,313.25,2023-05-30 19:05:33,-2.7511792,-78.8480155,"fsacoto"
4,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,7.52,314.21,2023-05-30 19:05:36,-2.7510222,-78.8481739,"fsacoto"
4,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,7.52,314.21,2023-05-30 19:05:36,-2.7510222,-78.8481739,"fsacoto"
3,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,7.33,316.12,2023-05-30 19:05:42,-2.750766,-78.8484214,"fsacoto"
3,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,7.33,316.12,2023-05-30 19:05:42,-2.750766,-78.8484214,"fsacoto"
6,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,7.18,326.56,2023-05-30 19:05:45,-2.7505456,-78.8485764,"fsacoto"
6,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,10.75,318.34,2023-05-30 19:05:46,-2.7504168,-78.8487262,"fsacoto"
6,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,10.75,318.34,2023-05-30 19:05:46,-2.7504168,-78.8487262,"fsacoto"
5,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,6.49,308.41,2023-05-30 19:05:51,-2.7501954,-78.8489932,"fsacoto"
5,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,6.49,308.41,2023-05-30 19:05:51,-2.7501954,-78.8489932,"fsacoto"
5,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,3.7,147.41,2023-05-30 19:05:54,-2.7506319,-78.848645,"fsacoto"
5,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,4.43,180,2023-05-30 19:05:54,-2.7508443,-78.8484736,"fsacoto"
7,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,6.87,180,2023-05-30 19:05:55,-2.7510221,-78.8483783,"fsacoto"
6,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,9.13,301.26,2023-05-30 19:05:59,-2.7506766,-78.8487001,"fsacoto"
6,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,9.13,301.26,2023-05-30 19:05:59,-2.7506766,-78.8487001,"fsacoto"
6,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,8.39,291.78,2023-05-30 19:06:00,-2.7503626,-78.848971,"fsacoto"
7,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,6.73,279.79,2023-05-30 19:06:02,-2.7501286,-78.8491905,"fsacoto"
7,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,6.73,279.79,2023-05-30 19:06:02,-2.7501286,-78.8491905,"fsacoto"
12,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,8.47,273.9,2023-05-30 19:06:04,-2.7500241,-78.8494953,"fsacoto"
12,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,8.47,273.9,2023-05-30 19:06:04,-2.7500241,-78.8494953,"fsacoto"
17,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,2.71,220.28,2023-05-30 19:06:09,-2.7501251,-78.8498184,"fsacoto"
17,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,2.71,220.28,2023-05-30 19:06:09,-2.7501251,-78.8498184,"fsacoto"
22,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,6.99,247.82,2023-05-30 19:06:13,-2.7502339,-78.8501143,"fsacoto"
7,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,4.24,194.51,2023-05-30 19:06:18,-2.7504796,-78.850459,"fsacoto"
7,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,6.03,216.47,2023-05-30 19:06:19,-2.7505663,-78.8506433,"fsacoto"
6,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,8.85,222.21,2023-05-30 19:06:21,-2.750717,-78.8508903,"fsacoto"
6,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,8.85,222.21,2023-05-30 19:06:21,-2.750717,-78.8508903,"fsacoto"
7,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,2.37,180,2023-05-30 19:06:24,-2.7506063,-78.8505733,"fsacoto"
7,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,2.37,180,2023-05-30 19:06:24,-2.7506063,-78.8505733,"fsacoto"
8,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,4.62,173.87,2023-05-30 19:06:25,-2.7507051,-78.8504517,"fsacoto"
8,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,4.62,173.87,2023-05-30 19:06:25,-2.7507051,-78.8504517,"fsacoto"
8,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,9.19,181.73,2023-05-30 19:06:28,-2.7510266,-78.8506559,"fsacoto"
8,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,9.19,181.73,2023-05-30 19:06:28,-2.7510266,-78.8506559,"fsacoto"
8,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,2.87,10.33,2023-05-30 19:06:31,-2.7507107,-78.8505234,"fsacoto"
8,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,2.87,10.33,2023-05-30 19:06:31,-2.7507107,-78.8505234,"fsacoto"
9,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,4.45,30.43,2023-05-30 19:06:38,-2.7504854,-78.8503824,"fsacoto"
8,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,20.91,194.4,2023-05-30 19:06:39,-2.7514739,-78.8507271,"fsacoto"
8,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,20.91,194.4,2023-05-30 19:06:39,-2.7514739,-78.8507271,"fsacoto"
7,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,29.67,198.12,2023-05-30 19:06:43,-2.7527757,-78.8512164,"fsacoto"
7,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,29.67,198.12,2023-05-30 19:06:43,-2.7527757,-78.8512164,"fsacoto"
6,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,16.38,214.13,2023-05-30 19:06:49,-2.7533737,-78.8517071,"fsacoto"
6,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,16.38,214.13,2023-05-30 19:06:49,-2.7533737,-78.8517071,"fsacoto"
6,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,11.16,183.64,2023-05-30 19:06:52,-2.7535274,-78.8520722,"fsacoto"
6,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,11.16,183.64,2023-05-30 19:06:52,-2.7535274,-78.8520722,"fsacoto"
10,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,0,-1,2023-05-30 19:06:55,-2.751835,-78.8505467,"fsacoto"
10,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,0,-1,2023-05-30 19:06:55,-2.751835,-78.8505467,"fsacoto"
26,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,3.49,195.55,2023-05-30 19:06:57,-2.7520674,-78.8506114,"fsacoto"
26,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,3.49,195.55,2023-05-30 19:06:57,-2.7520674,-78.8506114,"fsacoto"
8,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,17.16,214,2023-05-30 19:07:03,-2.755135,-78.8528017,"fsacoto"
8,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,17.16,214,2023-05-30 19:07:03,-2.755135,-78.8528017,"fsacoto"
10,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,25.71,247.81,2023-05-30 19:07:06,-2.7553131,-78.8536584,"fsacoto"
10,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,25.71,247.81,2023-05-30 19:07:06,-2.7553131,-78.8536584,"fsacoto"
8,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,18.66,212.11,2023-05-30 19:07:09,-2.7558574,-78.8536147,"fsacoto"
8,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,18.66,212.11,2023-05-30 19:07:09,-2.7558574,-78.8536147,"fsacoto"
7,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,18.06,210.32,2023-05-30 19:07:12,-2.7563503,-78.8536455,"fsacoto"
6,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,18.97,218.92,2023-05-30 19:07:15,-2.7568309,-78.8540436,"fsacoto"
5,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,17.51,219.13,2023-05-30 19:07:18,-2.7572231,-78.8544852,"fsacoto"
4,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,16.99,218.14,2023-05-30 19:07:21,-2.7575422,-78.8548302,"fsacoto"
4,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,16.99,218.14,2023-05-30 19:07:21,-2.7575422,-78.8548302,"fsacoto"
6,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,14.23,220.66,2023-05-30 19:07:26,-2.7578962,-78.8551853,"fsacoto"
5,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,17.13,220.11,2023-05-30 19:07:29,-2.7583131,-78.8555578,"fsacoto"
5,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,17.19,218.94,2023-05-30 19:07:31,-2.7586363,-78.8558043,"fsacoto"
4,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,17.59,218.91,2023-05-30 19:07:33,-2.7589422,-78.8560196,"fsacoto"
4,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,17.59,218.91,2023-05-30 19:07:33,-2.7589422,-78.8560196,"fsacoto"
6,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,17.64,219.08,2023-05-30 19:07:39,-2.7594746,-78.856168,"fsacoto"
5,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,16.49,216.26,2023-05-30 19:07:42,-2.7598422,-78.8564988,"fsacoto"
5,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,16.49,216.26,2023-05-30 19:07:42,-2.7598422,-78.8564988,"fsacoto"
5,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,17.21,218.86,2023-05-30 19:07:45,-2.7601739,-78.8569365,"fsacoto"
6,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,16.47,219.02,2023-05-30 19:07:48,-2.7605582,-78.8572782,"fsacoto"
5,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,12.72,233.09,2023-05-30 19:07:51,-2.7608042,-78.8575942,"fsacoto"
4,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,12.63,205.38,2023-05-30 19:07:55,-2.7610805,-78.857844,"fsacoto"
3,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,13.76,213.64,2023-05-30 19:07:58,-2.7614348,-78.8579529,"fsacoto"
3,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,15.58,215.95,2023-05-30 19:08:01,-2.761797,-78.8581581,"fsacoto"
3,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,16.73,212.12,2023-05-30 19:08:04,-2.7621938,-78.85843,"fsacoto"
3,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,18,212.02,2023-05-30 19:08:07,-2.7625772,-78.8586808,"fsacoto"
3,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,18,212.02,2023-05-30 19:08:07,-2.7625772,-78.8586808,"fsacoto"
4,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,18.35,208.92,2023-05-30 19:08:10,-2.763018,-78.85907,"fsacoto"
5,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,19.33,209.01,2023-05-30 19:08:13,-2.7635651,-78.8593985,"fsacoto"
4,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,19.83,209,2023-05-30 19:08:16,-2.7640642,-78.8596616,"fsacoto"
3,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,19.94,210.09,2023-05-30 19:08:19,-2.7645387,-78.8599385,"fsacoto"
3,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,21.66,209.8,2023-05-30 19:08:22,-2.7650493,-78.8602264,"fsacoto"
3,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,22.77,207.2,2023-05-30 19:08:25,-2.7655816,-78.8605298,"fsacoto"
3,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,22.77,207.2,2023-05-30 19:08:25,-2.7655816,-78.8605298,"fsacoto"
4,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,23.24,40,2023-05-30 19:08:28,-2.7615867,-78.8577917,"fsacoto"
9,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,0,-1,2023-05-30 19:08:34,-2.7632383,-78.8601383,"fsacoto"
9,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,0,-1,2023-05-30 19:08:34,-2.7632383,-78.8601383,"fsacoto"
5,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,0,-1,2023-05-30 19:08:45,-2.7691483,-78.86238,"fsacoto"
5,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,12.4,191.1,2023-05-30 19:08:46,-2.7693202,-78.8624001,"fsacoto"
5,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,12.4,191.1,2023-05-30 19:08:46,-2.7693202,-78.8624001,"fsacoto"
11,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,18.02,167.19,2023-05-30 19:08:55,-2.7705632,-78.8621521,"fsacoto"
11,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,18.02,167.19,2023-05-30 19:08:55,-2.7705632,-78.8621521,"fsacoto"
9,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,52.89,159.17,2023-05-30 19:09:02,-2.7717232,-78.8614897,"fsacoto"
9,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,52.89,159.17,2023-05-30 19:09:02,-2.7717232,-78.8614897,"fsacoto"
8,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,9.12,176,2023-05-30 19:09:04,-2.7724917,-78.8617,"fsacoto"
5,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,13.5,196.43,2023-05-30 19:09:07,-2.7727966,-78.8617833,"fsacoto"
5,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,13.5,196.43,2023-05-30 19:09:07,-2.7727966,-78.8617833,"fsacoto"
4,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,4.14,208,2023-05-30 19:09:08,-2.7724199,-78.8616484,"fsacoto"
4,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,4.14,208,2023-05-30 19:09:08,-2.7724199,-78.8616484,"fsacoto"
4,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,10.78,200.79,2023-05-30 19:09:09,-2.7727913,-78.8618025,"fsacoto"
4,"in_vehicle","flutter-M2104K10AC-13",NA,0.81,TRUE,10.78,200.79,2023-05-30 19:09:09,-2.7727913,-78.8618025,"fsacoto"
6,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,15.76,221.13,2023-05-30 19:09:12,-2.7730945,-78.8619677,"fsacoto"
6,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,15.76,221.13,2023-05-30 19:09:12,-2.7730945,-78.8619677,"fsacoto"
8,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,17.66,228.24,2023-05-30 19:09:21,-2.7741145,-78.8631175,"fsacoto"
8,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,17.66,228.24,2023-05-30 19:09:21,-2.7741145,-78.8631175,"fsacoto"
6,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,8.37,192.35,2023-05-30 19:09:25,-2.774472,-78.8636011,"fsacoto"
6,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,8.37,192.35,2023-05-30 19:09:25,-2.774472,-78.8636011,"fsacoto"
5,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,13.19,217.93,2023-05-30 19:09:31,-2.7749837,-78.8642111,"fsacoto"
5,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,13.19,217.93,2023-05-30 19:09:31,-2.7749837,-78.8642111,"fsacoto"
7,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,17.44,218.84,2023-05-30 19:09:34,-2.7753179,-78.8645166,"fsacoto"
7,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,20.08,211.48,2023-05-30 19:09:36,-2.7757277,-78.86486,"fsacoto"
7,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,20.08,211.48,2023-05-30 19:09:36,-2.7757277,-78.86486,"fsacoto"
5,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,19.08,193.29,2023-05-30 19:09:40,-2.7764934,-78.8650775,"fsacoto"
5,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,19.21,185.97,2023-05-30 19:09:43,-2.7769559,-78.8650812,"fsacoto"
4,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,19.48,182.33,2023-05-30 19:09:46,-2.7774961,-78.8650809,"fsacoto"
3,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,20.18,182.59,2023-05-30 19:09:49,-2.7780391,-78.8650939,"fsacoto"
3,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,21.24,181.37,2023-05-30 19:09:52,-2.7786073,-78.8651198,"fsacoto"
3,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,22.14,182.08,2023-05-30 19:09:55,-2.7792039,-78.8651418,"fsacoto"
3,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,23.64,182.35,2023-05-30 19:09:58,-2.7798393,-78.8651656,"fsacoto"
3,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,23.64,182.35,2023-05-30 19:09:58,-2.7798393,-78.8651656,"fsacoto"
4,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,24,182.97,2023-05-30 19:10:01,-2.780469,-78.8652104,"fsacoto"
4,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,25.03,183.06,2023-05-30 19:10:04,-2.7811898,-78.8652551,"fsacoto"
3,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,24.92,182.31,2023-05-30 19:10:07,-2.7818623,-78.8652859,"fsacoto"
3,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,25.42,178.44,2023-05-30 19:10:10,-2.7825581,-78.8652732,"fsacoto"
3,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,25.69,170.97,2023-05-30 19:10:13,-2.7832658,-78.8651669,"fsacoto"
3,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,22.7,164.5,2023-05-30 19:10:16,-2.7838637,-78.8649693,"fsacoto"
3,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,21.75,163.77,2023-05-30 19:10:19,-2.7844347,-78.864801,"fsacoto"
3,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,21.75,163.77,2023-05-30 19:10:19,-2.7844347,-78.864801,"fsacoto"
27,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,15.02,177.35,2023-05-30 19:10:26,-2.7853816,-78.8646673,"fsacoto"
27,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,15.02,177.35,2023-05-30 19:10:26,-2.7853816,-78.8646673,"fsacoto"
11,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,14.62,158.89,2023-05-30 19:10:32,-2.7861393,-78.8643705,"fsacoto"
7,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,17.9,163.2,2023-05-30 19:10:35,-2.7866577,-78.8642895,"fsacoto"
7,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,17.9,163.2,2023-05-30 19:10:35,-2.7866577,-78.8642895,"fsacoto"
18,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,13.58,180,2023-05-30 19:10:40,-2.7873658,-78.8641862,"fsacoto"
18,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,13.58,180,2023-05-30 19:10:40,-2.7873658,-78.8641862,"fsacoto"
19,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,6.29,345.99,2023-05-30 19:10:46,-2.786761,-78.8643773,"fsacoto"
19,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,6.29,345.99,2023-05-30 19:10:46,-2.786761,-78.8643773,"fsacoto"
7,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,14.1,210.86,2023-05-30 19:10:52,-2.7877199,-78.864764,"fsacoto"
7,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,14.1,210.86,2023-05-30 19:10:52,-2.7877199,-78.864764,"fsacoto"
16,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,0,-1,2023-05-30 19:10:55,-2.7900867,-78.8660467,"fsacoto"
16,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,0,-1,2023-05-30 19:10:55,-2.7900867,-78.8660467,"fsacoto"
17,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,16.88,259.55,2023-05-30 19:11:00,-2.7902061,-78.8666946,"fsacoto"
17,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,16.88,259.55,2023-05-30 19:11:00,-2.7902061,-78.8666946,"fsacoto"
17,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,25.33,263.08,2023-05-30 19:11:02,-2.7903226,-78.8676196,"fsacoto"
17,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,25.33,263.08,2023-05-30 19:11:02,-2.7903226,-78.8676196,"fsacoto"
19,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,22.09,262.85,2023-05-30 19:11:06,-2.7903953,-78.868194,"fsacoto"
19,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,22.09,262.85,2023-05-30 19:11:06,-2.7903953,-78.868194,"fsacoto"
18,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,16.16,255.17,2023-05-30 19:11:10,-2.7905193,-78.8688763,"fsacoto"
18,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,16.16,255.17,2023-05-30 19:11:10,-2.7905193,-78.8688763,"fsacoto"
28,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,23.98,243.61,2023-05-30 19:11:17,-2.7907908,-78.8700897,"fsacoto"
28,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,23.98,243.61,2023-05-30 19:11:17,-2.7907908,-78.8700897,"fsacoto"
7,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,20.85,89.85,2023-05-30 19:11:20,-2.790565,-78.8688583,"fsacoto"
7,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,20.85,89.85,2023-05-30 19:11:20,-2.790565,-78.8688583,"fsacoto"
15,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,12.56,84.61,2023-05-30 19:11:21,-2.7904899,-78.8684074,"fsacoto"
15,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,12.56,84.61,2023-05-30 19:11:21,-2.7904899,-78.8684074,"fsacoto"
7,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,0,-1,2023-05-30 19:11:25,-2.7918367,-78.8712583,"fsacoto"
7,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,0,-1,2023-05-30 19:11:25,-2.7918367,-78.8712583,"fsacoto"
17,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,20.58,223.57,2023-05-30 19:11:28,-2.7922895,-78.8716895,"fsacoto"
17,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,20.58,223.57,2023-05-30 19:11:28,-2.7922895,-78.8716895,"fsacoto"
17,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,21.31,223.06,2023-05-30 19:11:32,-2.7926049,-78.8721509,"fsacoto"
14,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,23.63,220.95,2023-05-30 19:11:34,-2.7930266,-78.8725192,"fsacoto"
14,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,23.63,220.95,2023-05-30 19:11:34,-2.7930266,-78.8725192,"fsacoto"
7,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,19.07,223.07,2023-05-30 19:11:38,-2.7934773,-78.8729644,"fsacoto"
7,"in_vehicle","flutter-M2104K10AC-13",NA,0.8,TRUE,19.07,223.07,2023-05-30 19:11:38,-2.7934773,-78.8729644,"fsacoto"
