"user","tripid","ox","oy","dx","dy","olong","olat","dlong","dlat","starttime","endtime","mode","points","tdistance","ttime","date","wday","hour","day","departureseconds","arrivalseconds","stayindestination","dtrips","home"
"fsacoto",1,739200.281266172,9695232.28465762,739457.701381446,9696728.3910524,-78.848402965281,-2.75535377115432,-78.8461128412184,-2.74182376162511,2019-09-16 08:00:03,2019-09-16 08:54:07,"on_foot",23,2477.28975258893,3244.2389998436,2019-09-16 08:00:03,2,8,"2019-09-16",1568638803.032,1568642047.271,0,2,"N"
"fsacoto",2,739457.701381446,9696728.3910524,739195.268860803,9697585.51171903,-78.8461128412184,-2.74182376162511,-78.8484860926397,-2.73407906923382,2019-09-16 08:54:07,2019-09-16 10:46:32,"on_foot",12,990.107604223629,6744.80500006676,2019-09-16 08:54:07,2,10,"2019-09-16",1568642047.271,1568648792.076,0,2,"N"
"fsacoto",3,739195.268860803,9697585.51171903,739202.151828489,9695220.11683524,-78.8484860926397,-2.73407906923382,-78.8483859500436,-2.75546374603088,2019-09-16 10:46:32,2019-09-16 11:58:07,"in_vehicle",11,3637.86376716923,4295.91700005531,2019-09-16 10:46:32,2,11,"2019-09-16",1568648792.076,1568653087.993,3046.00699996948,19,"N"
"fsacoto",4,739190.566130253,9695463.74144574,737954.664258812,9692311.74532684,-78.8484940678616,-2.7532614022519,-78.8595545643313,-2.78177791450708,2019-09-16 12:48:54,2019-09-16 13:02:07,"on_foot",6,3695.33588005788,793.678999900818,2019-09-16 12:48:54,2,13,"2019-09-16",1568656134,1568656927.679,0,146,"N"
"fsacoto",5,737954.664258812,9692311.74532684,722296.501166132,9677257.85781045,-78.8595545643313,-2.78177791450708,-79.00010782497,-2.91813662237764,2019-09-16 13:02:07,2019-09-16 14:01:54,"in_vehicle",33,18818.3286644017,3587.09000015259,2019-09-16 13:02:07,2,14,"2019-09-16",1568656927.679,1568660514.769,7514.72399997711,22,"N"
"fsacoto",6,722295.191779979,9677255.66867596,722868.77658603,9677356.7563167,-79.0001195650475,-2.91815643655032,-78.9949630480995,-2.91723322123561,2019-09-16 16:07:09,2019-09-16 16:55:28,"unknown",2,19.8054609639514,2898.50699996948,2019-09-16 16:07:09,2,16,"2019-09-16",1568668029.493,1568670928,1,146,"N"
"fsacoto",7,722870.086109333,9677354.12116819,739215.669834271,9695198.85168894,-78.9949512296161,-2.91725702584062,-78.8482640684385,-2.75565577671188,2019-09-16 16:55:29,2019-09-16 19:26:38,"in_vehicle",39,30953.1781865795,9069.00300002098,2019-09-16 16:55:29,2,19,"2019-09-16",1568670929,1568679998.003,10775.4289999008,19,"N"
"fsacoto",8,739236.541282269,9695220.77509456,735572.609727168,9690052.06594663,-78.8480767756867,-2.75545723333761,-78.8809350506206,-2.8022462502148,2019-09-16 22:26:13,2019-09-17 06:13:28,"on_foot",16,7579.96444169031,28035.5670001507,2019-09-16 22:26:13,2,6,"2019-09-16",1568690773.432,1568718808.999,1,146,"N"
"fsacoto",9,735567.702605724,9690029.46718222,722343.702629405,9677254.20093256,-78.8809788041551,-2.80245064292364,-78.999683292285,-2.91816892738577,2019-09-17 06:13:29,2019-09-17 07:00:38,"in_vehicle",28,19893.7370387737,2828.33599996567,2019-09-17 06:13:29,3,7,"2019-09-17",1568718809.999,1568721638.335,0,22,"N"
"fsacoto",10,722343.702629405,9677254.20093256,722308.628428225,9677265.83024156,-78.999683292285,-2.91816892738577,-78.9999988941447,-2.91806434447363,2019-09-17 07:00:38,2019-09-17 08:57:19,"on_foot",7,103.297438509343,7000.93000006676,2019-09-17 07:00:38,3,8,"2019-09-17",1568721638.335,1568728639.265,0,22,"N"
"fsacoto",11,722308.628428225,9677265.83024156,722506.189062994,9677349.60536855,-78.9999988941447,-2.91806434447363,-78.9982236084333,-2.91730371304128,2019-09-17 08:57:19,2019-09-17 09:06:35,"on_foot",2,6.83182903274186,555.773999929428,2019-09-17 08:57:19,3,9,"2019-09-17",1568728639.265,1568729195.039,0.960999965667725,146,"N"
"fsacoto",12,722514.043397702,9677368.87858452,739223.096784818,9695222.7798436,-78.9981532842657,-2.9171293275458,-78.8481976835949,-2.7554393285984,2019-09-17 09:06:36,2019-09-17 10:02:51,"in_vehicle",29,27367.4847464871,3375.74900007248,2019-09-17 09:06:36,3,10,"2019-09-17",1568729196,1568732571.749,0,4,"N"
"fsacoto",13,739223.096784818,9695222.7798436,739198.290562997,9695213.82660307,-78.8481976835949,-2.7554393285984,-78.8484205633593,-2.75552067707378,2019-09-17 10:02:51,2019-09-17 11:30:43,"on_foot",11,1430.39309524179,5272.06999993324,2019-09-17 10:02:51,3,11,"2019-09-17",1568732571.749,1568737843.819,12826.1059999466,19,"N"
"fsacoto",14,739254.145706216,9695680.60339012,722292.612119082,9677249.44501499,-78.8479259626324,-2.75129978531376,-79.0001426639797,-2.91821274943588,2019-09-17 15:04:29,2019-09-17 16:02:44,"in_vehicle",27,27880.9102228546,3494.36899995804,2019-09-17 15:04:29,3,16,"2019-09-17",1568750669.925,1568754164.294,0,22,"N"
"fsacoto",15,722292.612119082,9677249.44501499,739251.134948622,9695689.46267551,-79.0001426639797,-2.91821274943588,-78.847953175004,-2.75121974044246,2019-09-17 16:02:44,2019-09-17 20:48:58,"in_vehicle",30,28234.9286985937,17174.4190001488,2019-09-17 16:02:44,3,20,"2019-09-17",1568754164.294,1568771338.713,0.300999879837036,146,"N"
"fsacoto",16,739250.370965355,9695691.92755016,739238.712575446,9695217.21929123,-78.8479600836901,-2.75119746875627,-78.8480571965067,-2.75548934475975,2019-09-17 20:48:59,2019-09-17 21:14:48,"on_foot",16,766.482773126182,1549.2650001049,2019-09-17 20:48:59,3,21,"2019-09-17",1568771339.014,1568772888.279,35755.3099999428,4,"N"
"fsacoto",17,739239.576419479,9695221.53979858,739090.090328296,9695812.76496331,-78.8480495001203,-2.75545027032521,-78.84940307099,-2.75010762804028,2019-09-18 07:10:43,2019-09-18 07:47:03,"on_foot",5,439.624752517573,2180.39300012589,2019-09-18 07:10:43,4,7,"2019-09-18",1568808643.589,1568810823.982,1.41899991035461,146,"N"
"fsacoto",18,739091.198472887,9695833.6327597,722340.960532838,9677246.85691829,-78.8493934460719,-2.74991895072418,-78.9997078340289,-2.91823537258316,2019-09-18 07:47:05,2019-09-18 08:44:24,"on_foot",32,25249.8725871792,3438.63800001144,2019-09-18 07:47:05,4,8,"2019-09-18",1568810825.401,1568814264.039,21037.2739999294,22,"N"
"fsacoto",19,722297.748178704,9677254.14396811,723470.976026832,9677710.2834354,-79.0000965514381,-2.91817018115328,-78.9895532839736,-2.91402710136298,2019-09-18 14:35:01,2019-09-18 17:58:20,"unknown",4,137.256689060409,12198.6879999638,2019-09-18 14:35:01,4,17,"2019-09-18",1568835301.313,1568847500.001,1,146,"N"
"fsacoto",20,723477.094517993,9677712.5669668,739224.766707718,9695230.32863484,-78.9894982986888,-2.91400635615263,-78.8481827924208,-2.75537105511223,2019-09-18 17:58:21,2019-09-18 19:04:42,"in_vehicle",35,27521.2505660614,3981.27700018883,2019-09-18 17:58:21,4,19,"2019-09-18",1568847501.001,1568851482.278,44817.7219998837,4,"N"
"fsacoto",21,739237.08518102,9695524.54687124,739251.509889881,9695721.06687518,-78.8480768167217,-2.75271092076111,-78.8479503165272,-2.75093401085355,2019-09-19 07:31:40,2019-09-19 07:40:25,"on_foot",2,55.3810112062198,525.371000051498,2019-09-19 07:31:40,5,7,"2019-09-19",1568896300,1568896825.371,0,2,"N"
"fsacoto",22,739251.509889881,9695721.06687518,722317.148312223,9677225.47208743,-78.8479503165272,-2.75093401085355,-78.9999216311002,-2.91842910697037,2019-09-19 07:40:25,2019-09-19 08:50:30,"in_vehicle",38,27421.3767533107,4205.03399991989,2019-09-19 07:40:25,5,8,"2019-09-19",1568896825.371,1568901030.405,0,22,"N"
"fsacoto",23,722317.148312223,9677225.47208743,723145.04123543,9680146.07148319,-78.9999216311002,-2.91842910697037,-78.9925232149541,-2.89200920132668,2019-09-19 08:50:30,2019-09-19 09:35:32,"in_vehicle",12,3451.21760325117,2702.27699995041,2019-09-19 08:50:30,5,9,"2019-09-19",1568901030.405,1568903732.682,0,146,"N"
"fsacoto",24,723145.04123543,9680146.07148319,726632.869610625,9679857.18522334,-78.9925232149541,-2.89200920132668,-78.961154306381,-2.89456490893186,2019-09-19 09:35:32,2019-09-19 09:59:35,"in_vehicle",6,4587.05714649801,1442.41400003433,2019-09-19 09:35:32,5,9,"2019-09-19",1568903732.682,1568905175.096,0,146,"N"
"fsacoto",25,726632.869610625,9679857.18522334,739540.520392088,9693807.24688107,-78.961154306381,-2.89456490893186,-78.8453207558275,-2.76823149853331,2019-09-19 09:59:35,2019-09-19 11:01:15,"in_vehicle",43,24730.8644575018,3700.0529999733,2019-09-19 09:59:35,5,11,"2019-09-19",1568905175.096,1568908875.149,0,146,"N"
"fsacoto",26,739540.520392088,9693807.24688107,739292.282598752,9697019.01187406,-78.8453207558275,-2.76823149853331,-78.8476047479351,-2.73919904139148,2019-09-19 11:01:15,2019-09-19 12:47:39,"in_vehicle",2,2078.57776193665,6384.18000006676,2019-09-19 11:01:15,5,12,"2019-09-19",1568908875.149,1568915259.329,0.997999906539917,146,"N"
"fsacoto",27,739277.423305275,9697014.69031455,739198.809012581,9695239.0934541,-78.8477382716526,-2.73923835251735,-78.8484163124205,-2.75529223902451,2019-09-19 12:47:40,2019-09-19 13:11:53,"on_foot",16,1555.22240791566,1452.89300012589,2019-09-19 12:47:40,5,13,"2019-09-19",1568915260.327,1568916713.22,8761.77999997139,19,"N"
"fsacoto",28,739203.233054059,9695436.32184589,739438.776824035,9696698.44862882,-78.8483797387023,-2.75350908749062,-78.84628249965,-2.74209476905691,2019-09-19 15:37:55,2019-09-19 16:03:43,"on_foot",6,1508.31440382574,1548.73600006104,2019-09-19 15:37:55,5,16,"2019-09-19",1568925475,1568927023.736,0,5,"N"
"fsacoto",29,739438.776824035,9696698.44862882,739314.31306414,9696604.47995704,-78.84628249965,-2.74209476905691,-78.8473999822871,-2.74294633356878,2019-09-19 16:03:43,2019-09-19 16:31:47,"on_foot",16,1022.01224925407,1684.26099991798,2019-09-19 16:03:43,5,16,"2019-09-19",1568927023.736,1568928707.997,0,146,"N"
"fsacoto",30,739314.31306414,9696604.47995704,739564.738717886,9693813.78191605,-78.8473999822871,-2.74294633356878,-78.8451031211596,-2.76817201962315,2019-09-19 16:31:47,2019-09-19 16:52:38,"in_vehicle",3,384.495547798725,1250.58700013161,2019-09-19 16:31:47,5,16,"2019-09-19",1568928707.997,1568929958.584,9.41599988937378,146,"N"
"fsacoto",31,739535.519099226,9693805.33870642,739235.904445349,9697064.00203308,-78.8453656901408,-2.76824883185585,-78.8481123459599,-2.73879321499409,2019-09-19 16:52:48,2019-09-19 17:54:46,"in_vehicle",43,9189.23859986574,3718.53500008583,2019-09-19 16:52:48,5,17,"2019-09-19",1568929968,1568933686.535,0,146,"N"
"fsacoto",32,739235.904445349,9697064.00203308,739462.106524598,9696910.08975737,-78.8481123459599,-2.73879321499409,-78.8460761746021,-2.74018101177481,2019-09-19 17:54:46,2019-09-19 19:00:36,"on_foot",6,766.596518285359,3949.89299988747,2019-09-19 17:54:46,5,19,"2019-09-19",1568933686.535,1568937636.428,0,2,"N"
"fsacoto",33,739462.106524598,9696910.08975737,739200.202589238,9695203.21371257,-78.8460761746021,-2.74018101177481,-78.8484032005706,-2.75561659362706,2019-09-19 19:00:36,2019-09-19 19:22:28,"in_vehicle",17,1882.36637202967,1311.85700011253,2019-09-19 19:00:36,5,19,"2019-09-19",1568937636.428,1568938948.285,10840.0179998875,19,"N"
"fsacoto",34,739238.412814045,9695224.44179802,735302.262544977,9688682.34450225,-78.8480600088701,-2.75542405327833,-78.8833435066779,-2.81463415827864,2019-09-19 22:23:08,2019-09-20 07:23:44,"on_foot",9,10121.9068407562,32436.2079999447,2019-09-19 22:23:08,5,7,"2019-09-19",1568949788.303,1568982224.511,1.00100016593933,146,"N"
"fsacoto",35,735292.872997746,9688681.18411165,722325.684817899,9677253.94681663,-78.8834279124428,-2.81464480329567,-78.9998453191296,-2.91817151463839,2019-09-20 07:23:45,2019-09-20 08:15:39,"in_vehicle",26,13455.6431518484,3113.75,2019-09-20 07:23:45,6,8,"2019-09-20",1568982225.512,1568985339.262,0,22,"N"
"fsacoto",36,722325.684817899,9677253.94681663,726593.088536435,9680079.77479632,-78.9998453191296,-2.91817151463839,-78.9615156308935,-2.89255305226435,2019-09-20 08:15:39,2019-09-20 09:23:04,"in_vehicle",11,5203.82565357479,4045.05799984932,2019-09-20 08:15:39,6,9,"2019-09-20",1568985339.262,1568989384.32,0,146,"N"
"fsacoto",37,726593.088536435,9680079.77479632,721571.342422195,9679716.8691525,-78.9615156308935,-2.89255305226435,-79.0066680934035,-2.89591493913593,2019-09-20 09:23:04,2019-09-20 10:37:21,"in_vehicle",14,6655.13873195426,4457.37700009346,2019-09-20 09:23:04,6,10,"2019-09-20",1568989384.32,1568993841.697,0,146,"N"
"fsacoto",38,721571.342422195,9679716.8691525,722687.193584623,9679552.57461989,-79.0066680934035,-2.89591493913593,-78.9966310199175,-2.89738262557062,2019-09-20 10:37:21,2019-09-20 10:57:19,"in_vehicle",5,1095.12006045681,1197.60599994659,2019-09-20 10:37:21,6,10,"2019-09-20",1568993841.697,1568995039.303,0,146,"N"
"fsacoto",39,722687.193584623,9679552.57461989,722707.707999831,9677486.02679494,-78.9966310199175,-2.89738262557062,-78.9964135731804,-2.91606701466608,2019-09-20 10:57:19,2019-09-20 13:50:58,"on_foot",33,9430.47680800462,10418.9219999313,2019-09-20 10:57:19,6,13,"2019-09-20",1568995039.303,1569005458.225,0,146,"N"
"fsacoto",40,722707.707999831,9677486.02679494,723026.175660866,9677811.84239364,-78.9964135731804,-2.91606701466608,-78.993554884439,-2.91311602637479,2019-09-20 13:50:58,2019-09-20 13:59:38,"unknown",4,456.581198492218,520.513000011444,2019-09-20 13:50:58,6,13,"2019-09-20",1569005458.225,1569005978.738,0,146,"N"
"fsacoto",41,723026.175660866,9677811.84239364,739226.644120308,9695230.38808364,-78.993554884439,-2.91311602637479,-78.8481659141465,-2.75537048699657,2019-09-20 13:59:38,2019-09-20 15:31:10,"on_foot",66,27132.6938181746,5491.6130001545,2019-09-20 13:59:38,6,15,"2019-09-20",1569005978.738,1569011470.351,0,4,"N"
"fsacoto",42,739226.644120308,9695230.38808364,739185.643960365,9695508.86170254,-78.8481659141465,-2.75537048699657,-78.8485390535068,-2.75285356458125,2019-09-20 15:31:10,2019-09-20 17:37:28,"in_vehicle",19,5507.02351582268,7577.83500003815,2019-09-20 15:31:10,6,17,"2019-09-20",1569011470.351,1569019048.186,0,146,"N"
"fsacoto",43,739185.643960365,9695508.86170254,739331.960122507,9696216.31014816,-78.8485390535068,-2.75285356458125,-78.8472350427236,-2.74645536456323,2019-09-20 17:37:28,2020-02-03 11:22:15,"in_vehicle",30,2547.68913959435,11727887.0209999,2019-09-20 17:37:28,6,11,"2019-09-20",1569019048.186,1580746935.207,19616.746999979,62,"Y"
"fsacoto",44,739333.553272907,9696214.24263256,739482.368928397,9694443.51033778,-78.8472206858314,-2.74647403036058,-78.8458539638835,-2.76248020839919,2020-02-03 16:49:11,2020-02-04 15:31:40,"on_foot",4,1530.32598148027,81748.7599999905,2020-02-03 16:49:11,2,15,"2020-02-03",1580766551.954,1580848300.714,893.528000116348,146,"N"
"fsacoto",45,736367.914651506,9689547.94746524,739322.392042933,9696220.57612364,-78.8737760557464,-2.80679086858883,-78.8473211347775,-2.74641695306019,2020-02-04 15:46:34,2020-02-05 13:08:23,"in_vehicle",5,9866.16492729332,76909.3319997787,2020-02-04 15:46:34,3,13,"2020-02-04",1580849194.242,1580926103.574,153.904000043869,62,"Y"
"fsacoto",46,739339.992848696,9696178.95085899,739462.208275395,9695851.63625985,-78.8471622184773,-2.74679298700461,-78.8460581191618,-2.74975013919431,2020-02-05 13:10:57,2020-02-05 14:57:18,"unknown",2,38.17292326405,6380.52999997139,2020-02-05 13:10:57,4,14,"2020-02-05",1580926257.478,1580932638.008,1,2,"N"
"fsacoto",47,739462.54139022,9695850.24495926,723022.422225705,9677541.83138656,-78.8460551016767,-2.74976271204906,-78.9935843131522,-2.91555738997243,2020-02-05 14:57:19,2020-02-06 19:04:27,"on_foot",11,34396.3184377218,101228.458000183,2020-02-05 14:57:19,4,19,"2020-02-05",1580932639.008,1581033867.466,0,146,"N"
"fsacoto",48,723022.422225705,9677541.83138656,739197.328721168,9695272.76521247,-78.9935843131522,-2.91555738997243,-78.848430167973,-2.75498784750587,2020-02-06 19:04:27,2020-02-07 15:19:33,"in_vehicle",7,27123.541964237,72906.1819999218,2020-02-06 19:04:27,5,15,"2020-02-06",1581033867.466,1581106773.648,19359.9960000515,19,"N"
"fsacoto",49,739222.697487749,9694908.98977427,739198.286660096,9695550.20926311,-78.8481961750228,-2.75827621110041,-78.8484260578243,-2.75247954814895,2020-02-07 20:42:13,2020-02-07 20:53:59,"in_vehicle",4,978.046023642262,705.589999914169,2020-02-07 20:42:13,6,20,"2020-02-07",1581126133.644,1581126839.234,0,2,"N"
"fsacoto",50,739198.286660096,9695550.20926311,739201.089932248,9695260.65387292,-78.8484260578243,-2.75247954814895,-78.8483961554455,-2.7550972808784,2020-02-07 20:53:59,2020-02-07 22:06:52,"on_foot",6,850.709359086805,4373.21499991417,2020-02-07 20:53:59,6,22,"2020-02-07",1581126839.234,1581131212.449,0,19,"N"
"fsacoto",51,739201.089932248,9695260.65387292,739392.890488872,9695616.94245407,-78.8483961554455,-2.7550972808784,-78.8466775227525,-2.75187305975296,2020-02-07 22:06:52,2020-02-07 23:24:12,"on_foot",5,1541.43590922096,4640.48100018501,2020-02-07 22:06:52,6,23,"2020-02-07",1581131212.449,1581135852.93,0,146,"N"
"fsacoto",52,739392.890488872,9695616.94245407,738800.662108234,9697799.37303896,-78.8466775227525,-2.75187305975296,-78.8520372615674,-2.73215199951152,2020-02-07 23:24:12,2020-02-08 09:43:40,"in_vehicle",26,3941.026655306,37167.5559999943,2020-02-07 23:24:12,6,9,"2020-02-07",1581135852.93,1581173020.486,0,146,"N"
"fsacoto",53,738800.662108234,9697799.37303896,739335.398254474,9696218.6688156,-78.8520372615674,-2.73215199951152,-78.8472041699814,-2.74643398462545,2020-02-08 09:43:40,2020-02-08 10:55:21,"on_foot",18,1264.89487305771,4300.62999987602,2020-02-08 09:43:40,7,10,"2020-02-08",1581173020.486,1581177321.116,9,62,"Y"
"fsacoto",54,739335.398254474,9696218.6688156,739460.222925474,9695004.56458215,-78.8472041699814,-2.74643398462545,-78.8460622081125,-2.75740826622418,2020-02-08 10:55:30,2020-02-08 11:07:37,"on_foot",10,1232.60697324541,726.888000011444,2020-02-08 10:55:30,7,11,"2020-02-08",1581177330.116,1581178057.004,13225.6879999638,146,"N"
"fsacoto",55,739332.303249899,9696218.23934733,739246.722970495,9695721.72459872,-78.847231989037,-2.74643791770911,-78.8479933647484,-2.75092814263654,2020-02-08 14:48:02,2020-02-08 19:03:25,"on_foot",6,204.493986815109,15323.1100001335,2020-02-08 14:48:02,7,19,"2020-02-08",1581191282.692,1581206605.802,0,2,"N"
"fsacoto",56,739246.722970495,9695721.72459872,739124.088939668,9696837.34183715,-78.8479933647484,-2.75092814263654,-78.8491139727738,-2.74084419398324,2020-02-08 19:03:25,2020-02-08 19:35:46,"on_foot",6,1313.38253001089,1941.18299984932,2020-02-08 19:03:25,7,19,"2020-02-08",1581206605.802,1581208546.985,9353.87000012398,146,"N"
"fsacoto",57,738997.290463134,9697856.55069673,737315.382580423,9698989.01320686,-78.8502703868015,-2.73163189413159,-78.8654097542901,-2.72142064757899,2020-02-08 22:11:40,2020-02-08 22:26:37,"in_vehicle",8,1697.9833128957,897.144000053406,2020-02-08 22:11:40,7,22,"2020-02-08",1581217900.855,1581218797.999,34136.001999855,146,"N"
"fsacoto",58,737307.582314411,9699006.5727708,739334.139061242,9696222.21223367,-78.8654801622768,-2.72126202006146,-78.8472155482914,-2.74640197023257,2020-02-09 07:55:34,2020-02-09 11:03:45,"on_foot",9,2783.62188641418,11291.0490000248,2020-02-09 07:55:34,1,11,"2020-02-09",1581252934.001,1581264225.05,11415.9240000248,62,"Y"
"fsacoto",59,739619.441797116,9696070.6078487,739286.333638298,9695648.18407618,-78.8446480434246,-2.74776792550827,-78.8476360460251,-2.75159235296764,2020-02-09 14:14:00,2020-02-09 14:58:53,"on_foot",36,8901.94891118405,2692.08299994469,2020-02-09 14:14:00,1,14,"2020-02-09",1581275640.974,1581278333.057,34.5840001106262,146,"N"
"fsacoto",60,739237.591248109,9695717.21322008,740000.644700478,9694965.90233417,-78.8480753917981,-2.75096907746303,-78.8412028179307,-2.7577489474814,2020-02-09 14:59:27,2020-02-09 15:25:57,"on_foot",18,2225.82924291452,1589.35899996758,2020-02-09 14:59:27,1,15,"2020-02-09",1581278367.641,1581279957,0,39,"N"
"fsacoto",61,740000.644700478,9694965.90233417,739523.846884717,9695228.20701335,-78.8412028179307,-2.7577489474814,-78.8454938223282,-2.75538534900015,2020-02-09 15:25:57,2020-02-09 19:19:50,"unknown",3,45.4768094450578,14033.4839999676,2020-02-09 15:25:57,1,19,"2020-02-09",1581279957,1581293990.484,1.19600009918213,146,"N"
"fsacoto",62,739514.851746661,9695247.90897346,739367.449365861,9697229.28951775,-78.8455750150406,-2.75520737723454,-78.8469323516626,-2.7372967684667,2020-02-09 19:19:51,2020-02-09 19:33:35,"in_vehicle",8,1534.86686415653,823.379999876022,2020-02-09 19:19:51,1,19,"2020-02-09",1581293991.68,1581294815.06,0,146,"N"
"fsacoto",63,739367.449365861,9697229.28951775,739331.624997545,9696217.34155324,-78.8469323516626,-2.7372967684667,-78.8472380724075,-2.74644604542024,2020-02-09 19:33:35,2020-02-09 20:45:16,"on_foot",10,6220.61466468445,4301.15700006485,2020-02-09 19:33:35,1,20,"2020-02-09",1581294815.06,1581299116.217,14808.6849999428,62,"Y"
"fsacoto",64,739330.861053137,9696222.32014774,739331.067050411,9696220.59216405,-78.847245021364,-2.74640104799523,-78.8472431413383,-2.74641666678337,2020-02-10 00:52:04,2020-02-10 00:54:30,"still",4,2406.0704653561,145.595999956131,2020-02-10 00:52:04,2,0,"2020-02-10",1581313924.902,1581314070.498,13022.2170000076,62,"Y"
"fsacoto",65,739334.139411654,9696222.21049896,739333.638463902,9696224.07810658,-78.8472155451129,-2.74640198590981,-78.8472200791874,-2.7463851096301,2020-02-10 04:31:32,2020-02-10 05:22:15,"still",3,1195.05677727901,3043.09600019455,2020-02-10 04:31:32,2,5,"2020-02-10",1581327092.715,1581330135.811,19410.5609998703,62,"Y"
"fsacoto",66,739335.391245005,9696212.37088164,739334.626467334,9696216.91226708,-78.84720413101,-2.74649092232535,-78.8472110803805,-2.74644987758105,2020-02-10 10:45:46,2020-02-10 11:00:56,"still",2,1.19875343467649,910.043999910355,2020-02-10 10:45:46,2,11,"2020-02-10",1581349546.372,1581350456.416,0,62,"Y"
"fsacoto",67,739334.626467334,9696216.91226708,723107.924567149,9680098.83949525,-78.8472110803805,-2.74644987758105,-78.9928562382068,-2.8924368425231,2020-02-10 11:00:56,2020-02-10 13:40:37,"in_vehicle",66,32834.3061920371,9581.05400013924,2020-02-10 11:00:56,2,13,"2020-02-10",1581350456.416,1581360037.47,0,146,"N"
"fsacoto",68,723107.924567149,9680098.83949525,722320.707052748,9677218.50603692,-78.9928562382068,-2.8924368425231,-78.9998895165949,-2.91849203350899,2020-02-10 13:40:37,2020-02-10 14:05:18,"on_foot",21,3170.67399537124,1481.10399985313,2020-02-10 13:40:37,2,14,"2020-02-10",1581360037.47,1581361518.574,0,22,"N"
"fsacoto",69,722320.707052748,9677218.50603692,726492.667166683,9680061.30824164,-78.9998895165949,-2.91849203350899,-78.9624183623974,-2.89272164481385,2020-02-10 14:05:18,2020-02-10 14:28:26,"in_vehicle",8,2932.89121610686,1387.72800016403,2020-02-10 14:05:18,2,14,"2020-02-10",1581361518.574,1581362906.302,0,146,"N"
"fsacoto",70,726492.667166683,9680061.30824164,732076.014400474,9684324.03829939,-78.9624183623974,-2.89272164481385,-78.9122814620356,-2.85409038145091,2020-02-10 14:28:26,2020-02-10 15:02:46,"on_foot",26,7397.6755844088,2060.16400003433,2020-02-10 14:28:26,2,15,"2020-02-10",1581362906.302,1581364966.466,8629.59500002861,146,"N"
"fsacoto",71,739329.381137655,9696224.70461921,739435.684440432,9696705.57671504,-78.8472583653348,-2.74637951485697,-78.8463104172763,-2.74203037666525,2020-02-10 17:26:36,2020-02-10 19:00:27,"on_foot",15,1391.34306933338,5631.75599980354,2020-02-10 17:26:36,2,19,"2020-02-10",1581373596.061,1581379227.817,0,5,"N"
"fsacoto",72,739435.684440432,9696705.57671504,739325.908141265,9696233.67892118,-78.8463104172763,-2.74203037666525,-78.8472897350463,-2.74629843764073,2020-02-10 19:00:27,2020-02-10 20:07:24,"on_foot",8,218.563233471651,4016.79299998283,2020-02-10 19:00:27,2,20,"2020-02-10",1581379227.817,1581383244.61,13080.3240001202,62,"Y"
"fsacoto",73,739327.333807595,9696225.29433364,739376.158988224,9696968.10639958,-78.8472767816508,-2.74637421677694,-78.8468498293067,-2.73965789902193,2020-02-10 23:45:24,2020-02-11 08:21:31,"on_foot",9,441.435867284715,30966.9700000286,2020-02-10 23:45:24,2,8,"2020-02-10",1581396324.934,1581427291.904,1727.72099995613,2,"N"
"fsacoto",74,739458.352239447,9696938.26571438,739458.123266311,9695025.50028316,-78.8461103832091,-2.73992634323794,-78.8460814260676,-2.75721902783779,2020-02-11 08:50:19,2020-02-11 09:45:51,"on_foot",12,4392.50151693056,3331.85299992561,2020-02-11 08:50:19,3,9,"2020-02-11",1581429019.625,1581432351.478,0,146,"N"
"fsacoto",75,739458.123266311,9695025.50028316,739411.178459958,9697061.99354108,-78.8460814260676,-2.75721902783779,-78.8465365013233,-2.73880852698999,2020-02-11 09:45:51,2020-02-11 10:36:58,"in_vehicle",22,3759.30603284443,3067.46700000763,2020-02-11 09:45:51,3,10,"2020-02-11",1581432351.478,1581435418.945,0,146,"N"
"fsacoto",76,739411.178459958,9697061.99354108,739206.394940661,9695311.90676503,-78.8465365013233,-2.73880852698999,-78.848349291857,-2.75463383314489,2020-02-11 10:36:58,2020-02-11 11:06:19,"on_foot",16,2031.48917421835,1760.35700011253,2020-02-11 10:36:58,3,11,"2020-02-11",1581435418.945,1581437179.302,30.6970000267029,146,"N"
"fsacoto",77,739196.861628077,9695284.3996498,739470.902655348,9697124.44268116,-78.848434556349,-2.75488267187286,-78.8460005564674,-2.73824297457768,2020-02-11 11:06:49,2020-02-11 12:43:08,"on_foot",15,1609.99115344408,5778.1139998436,2020-02-11 11:06:49,3,12,"2020-02-11",1581437209.999,1581442988.113,2672.33300018311,2,"N"
"fsacoto",78,739333.36981055,9696208.93110091,739483.319536879,9695838.52185591,-78.8472222492547,-2.74652205318988,-78.845868102693,-2.74986835777517,2020-02-11 13:27:40,2020-02-11 15:54:54,"on_foot",12,4328.69104519226,8834.19400000572,2020-02-11 13:27:40,3,15,"2020-02-11",1581445660.446,1581454494.64,6.35899996757507,146,"N"
"fsacoto",79,739473.525915901,9695861.75403842,739271.948368234,9695296.21819071,-78.8459565304954,-2.74965848308313,-78.8477596667777,-2.75477459825254,2020-02-11 15:55:00,2020-02-11 16:12:45,"on_foot",10,971.919356700768,1064.23000001907,2020-02-11 15:55:00,3,16,"2020-02-11",1581454500.999,1581455565.229,0,7,"N"
