"","tripid","ox","oy","oz","departure","dx","dy","dz","arrival","tdistance","ttime","dow","timestamp","uid","id"
"811","64",722355.412759962,9677180.09167728,2535.3,14.18278,722315.882716107,9677168.41617902,2535.3,14.28778,0.136979821013879,0.105,4,1686147436,"0500b9de48",811
"812","65",722320.639704205,9677204.60734753,2536,14.92444,739243.478425946,9695719.54506584,2479.2,15.75333,28.6674953900778,0.828889999999999,4,1686152712,"0500b9de48",812
"813","66",739173.299618208,9695549.70661186,2481.1,16.15694,739525.167207289,9693789.32239326,2477,16.42722,2.05172774368423,0.27028,4,1686155138,"0500b9de48",813
"814","67",739497.268192868,9693713.80341925,2464.6,17.16944,722306.302989932,9677202.88534827,2539,18.23944,40.5762486108971,1.07,4,1686161662,"0500b9de48",814
"815","68",722299.069089639,9677224.5759565,2535.3,19.90222,739387.221672446,9694056.61069139,2443.6,21.04917,40.6066567543409,1.14695,4,1686171777,"0500b9de48",815
"816","69",739940.027881589,9694959.53567226,2528.6,5.92194,722356.038611591,9677263.14068929,2536,7.29278,34.1962899102216,1.37084,5,1686208654,"0500b9de48",816
"817","7",739546.848464493,9693797.3576246,2465.5,16.36333,719426.46649692,9677046.63093177,2589.5,17.00528,28.8903171120759,0.641949999999998,2,1685379619,"0500b9de48",817
"818","70",722302.806350269,9677187.58442212,2535.3,9.17,722299.451748374,9677202.13438503,2535.3,9.27,0.121739596468521,0.0999999999999996,5,1686215772,"0500b9de48",818
"819","71",722234.109353332,9677245.13044219,2535.4,11.68389,722208.290028651,9677245.83993169,2535.7,11.70583,0.111794695384434,0.0219400000000007,5,1686224541,"0500b9de48",819
"820","72",722201.129363413,9677227.40446227,2537.1,11.95972,722208.004812258,9677235.52139429,2535.6,12.09417,0.304217186228002,0.134449999999999,5,1686225939,"0500b9de48",820
"821","73",722235.465160696,9677244.66350958,2535.7,12.97556,722291.650274395,9677248.58950675,2535.3,12.99139,0.0882545126464907,0.0158300000000011,5,1686229169,"0500b9de48",821
"822","74",739978.81669063,9694918.90404594,2530.4,8.42528,739997.209346243,9694959.5204637,2530.4,8.42694,0.0630061916708777,0.00165999999999933,2,1686558337,"0500b9de48",822
"823","75",739986.367760274,9694912.10985608,2528.6,15.90583,739249.318888414,9695116.36089684,2471.7,16.10889,1.21812378220708,0.203059999999999,2,1686585992,"0500b9de48",823
"824","76",739323.732565907,9695124.41162981,2473.6,16.56306,739275.301179461,9695110.14183787,2470.8,16.57028,0.256791680608178,0.00722000000000023,2,1686587653,"0500b9de48",824
"825","77",739195.140835798,9695097.97567495,2471.9,17.39611,722332.847387157,9677240.97329108,2539,18.29278,35.4361068818089,0.89667,2,1686593854,"0500b9de48",825
"826","78",722292.102842561,9677227.93954407,2535.3,19.365,739999.620647474,9694970.51088797,2532.1,20.65861,41.8015183321764,1.29361,2,1686602371,"0500b9de48",826
"827","79",739978.768856962,9694941.59057875,2531.9,5.90167,722344.889015397,9677115.18774013,2553.5,7.14472,31.3187863056781,1.24305,3,1686640121,"0500b9de48",827
"828","8",719767.116257006,9677492.87523133,2573.3,17.59611,722157.41010491,9677092.26178249,2555.4,17.87889,2.82042825061975,0.282779999999999,2,1685382764,"0500b9de48",828
"829","80",722351.510722141,9677130.68218989,2551.9,8.07889,722337.584858666,9677241.17500882,2548.4,8.62361,0.368412784703157,0.54472,3,1686645445,"0500b9de48",829
"830","81",722344.615579355,9677255.30834584,2534.3,11.03306,722210.972862908,9677247.48311437,2535.9,11.09417,0.163095044606034,0.0611099999999993,3,1686654339,"0500b9de48",830
"831","82",722203.824943664,9677223.70560898,2537.2,12.11833,722208.007131543,9677236.82647829,2538.6,12.23056,0.00948252054150234,0.11223,3,1686658430,"0500b9de48",831
"832","83",722209.231460034,9677231.20578749,2538.6,12.78833,740019.068417039,9694961.21741908,2532.1,14.07056,29.9328518024397,1.28223,3,1686665054,"0500b9de48",832
"833","84",740016.329735725,9694984.3623454,2532.1,14.29472,740014.469736883,9694964.57729355,2532.1,14.29583,0.0588960555877161,0.00111000000000061,3,1686665865,"0500b9de48",833
"834","85",740004.284490418,9694941.75446147,2532.1,14.52833,739998.79809331,9694958.53313852,2532.1,14.65111,0.0502732576668961,0.122779999999999,3,1686667144,"0500b9de48",834
"835","86",739981.143811425,9694957.07190022,2530.8,18.04472,739996.520105822,9694959.72081473,2530.8,18.04528,0.0268155602632224,0.000560000000000116,3,1686679363,"0500b9de48",835
"836","87",739991.547180077,9694971.37723986,2532.1,18.96694,739995.822531333,9694961.45868274,2532.1,18.97083,0.118095168650445,0.00388999999999839,3,1686682695,"0500b9de48",836
"837","88",739910.802593006,9694956.15970317,2530.8,22.1075,739234.284482991,9695112.06316944,2471.6,22.29778,0.978875140232699,0.190279999999998,3,1686694672,"0500b9de48",837
"838","89",739212.199060557,9695126.62631765,2471.9,0.00028,739998.187404762,9694965.24837304,2532.1,23.99861,1.52315942813276,23.99833,4,1686700991,"0500b9de48",838
"839","9",722154.616776127,9677122.29482641,2554.2,18.05583,722280.691914061,9677214.40018037,2554.2,18.07528,0.616098541504035,0.0194499999999991,2,1685383471,"0500b9de48",839
"840","90",739984.508764737,9694954.20095611,2534.1,7.35444,740017.380075537,9694956.35356851,2534.1,7.35611,0.0459511257848522,0.00166999999999984,4,1686727282,"0500b9de48",840
"841","91",739987.34826731,9694949.84876884,2534.1,7.605,722342.163928625,9677246.09966094,2535,8.93639,30.5435512061112,1.33139,4,1686732971,"0500b9de48",841
"842","92",722337.41921689,9677229.31890105,2535.6,11.35667,722224.823969582,9677207.4763464,2537.5,11.40694,0.155442730652435,0.0502700000000011,4,1686741865,"0500b9de48",842
"843","93",722207.616831921,9677211.1788722,2537.6,11.68667,722236.38769744,9677219.4006687,2537.5,11.77889,0.0227065504450338,0.0922200000000011,4,1686743204,"0500b9de48",843
"844","94",722228.898086961,9677222.35595943,2536.2,11.96083,722209.75988524,9677246.97650675,2535.9,12.08528,0.0609418559767986,0.12445,4,1686744307,"0500b9de48",844
"845","95",722224.702466769,9677239.21896301,2535.7,12.86694,722440.965055816,9677339.90146545,2531.5,13.01472,0.304132889793123,0.147780000000001,4,1686747653,"0500b9de48",845
"846","96",722379.139783492,9677284.6888845,2531.6,13.37417,722307.552255958,9677161.26406457,2535.2,13.42139,0.223594368039353,0.0472200000000011,4,1686749117,"0500b9de48",846
"847","97",722333.694073981,9677229.34764515,2536.1,14.88083,739915.383146439,9694961.20634795,2530.8,15.91694,31.1763845499634,1.03611,4,1686758101,"0500b9de48",847
"848","98",739989.395785882,9694938.10916023,2532.1,16.18806,740005.552335446,9694966.20839776,2526.9,16.28111,0.0601119632471611,0.0930500000000016,4,1686759412,"0500b9de48",848
"849","99",739818.603337641,9694984.77611968,2507,16.9175,739517.065015844,9693804.93331585,2464.9,16.9975,2.03274859488184,0.0799999999999983,4,1686761991,"0500b9de48",849
"850","1",722257.051905765,9677252.53309322,2534.9,10.19472,722225.266126123,9677199.73351152,2537.5,10.53194,0.993045420529959,0.33722,2,1685356315,"6cfe989f62",850
"851","10",722217.24732713,9677211.51567825,2537.5,9.65361,722237.811513691,9677250.94145955,2535.2,10.03444,0.201406837153254,0.38083,3,1685440924,"6cfe989f62",851
"852","100",722234.890644462,9677253.01488388,2542.1,17.34472,722339.591838835,9677212.93506378,2533.9,17.64611,0.098882614329755,0.301390000000001,5,1686245926,"6cfe989f62",852
"853","101",722321.998772271,9677193.46743442,2535.4,17.93667,722315.765176553,9677202.37081994,2535.4,17.97944,0.0468308061409229,0.0427700000000009,5,1686247126,"6cfe989f62",853
"854","102",722294.935410321,9677219.98231486,2535.3,18.14833,722223.052765173,9677262.02775874,2542.1,18.36583,0.323279736929873,0.217499999999998,5,1686248517,"6cfe989f62",854
"855","103",722322.093659474,9677190.54740565,2535.4,18.72083,722206.843823236,9677270.52857514,2534.6,18.80694,0.30250228221926,0.0861100000000015,5,1686250105,"6cfe989f62",855
"856","104",726557.536928806,9679750.19124157,2486.2,19.04778,728685.651324907,9683411.47474876,2481.3,19.2625,11.8414423222672,0.21472,5,1686251745,"6cfe989f62",856
"857","105",730074.85119018,9683597.60173252,2405.7,20.11083,729875.167508328,9683403.15257131,2411.1,20.27722,1.70762523224247,0.16639,5,1686255398,"6cfe989f62",857
"858","106",721658.999952288,9678221.06010591,2499.1,20.74306,721578.524115704,9678246.12055034,2543.8,20.93722,5.12650343868323,0.19416,5,1686257774,"6cfe989f62",858
"859","107",721572.842168195,9678252.63388417,2542.6,22.165,722113.760883687,9677842.08995084,2539.2,22.20806,0.889906468131406,0.0430600000000005,5,1686262349,"6cfe989f62",859
"860","108",727930.363036089,9682634.15227465,2547,22.71139,728679.700461264,9683398.4230228,2484.2,22.8225,3.42593313091384,0.11111,5,1686264561,"6cfe989f62",860
"861","109",728668.505907836,9683394.57194374,2484.2,7.28,722239.017690406,9677247.62129462,2535.2,7.90333,12.475491567758,0.62333,6,1686297252,"6cfe989f62",861
"862","11",722249.735294856,9677215.18517643,2532.4,11.33,722252.522306112,9677225.3886684,2532.5,11.33139,0.0220086786336325,0.00139000000000067,3,1685445593,"6cfe989f62",862
"863","110",722226.074672371,9677254.23609926,2542.1,9.15806,722226.751956884,9677266.16871111,2542.1,9.17167,0.032682716194733,0.0136099999999999,6,1686301818,"6cfe989f62",863
"864","111",722247.69650125,9677238.04996789,2535.7,10.07889,722204.096214709,9677213.66258455,2535.7,10.24889,0.164807985348573,0.17,6,1686305696,"6cfe989f62",864
"865","112",722255.57709298,9677229.84044732,2535.3,11.39111,722298.227551826,9677157.7967231,2543.5,11.48472,0.222256090846615,0.09361,6,1686310145,"6cfe989f62",865
"866","113",722245.39220906,9677249.18049513,2535.3,11.98389,722266.428300066,9677272.56833834,2535,12.10972,0.0892658764800533,0.125829999999999,6,1686312395,"6cfe989f62",866
"867","114",722295.649689435,9677283.99675432,2535,13.1425,722297.258263271,9677294.35718453,2534.6,13.14528,0.0206594619929614,0.00277999999999956,6,1686316123,"6cfe989f62",867
"868","115",728671.246922684,9683397.50910854,2484.2,12.70556,728672.401054259,9683396.14660201,2484.2,12.78889,0.0415838398765934,0.0833300000000001,1,1686487640,"6cfe989f62",868
"869","116",728651.127586829,9683402.82103442,2487.8,13.13972,728670.72378482,9683397.25565642,2485.3,13.15,0.0312519468361466,0.0102799999999998,1,1686488940,"6cfe989f62",869
"870","117",728670.385952197,9683394.91144549,2484.2,13.505,732028.384845359,9684248.14696571,2399.6,14.38611,16.1371383593901,0.88111,1,1686493390,"6cfe989f62",870
"871","118",730485.715341085,9684341.75625852,2422.7,14.82417,728658.810799077,9683395.87234731,2484.2,15.02806,7.17222468480393,0.203889999999999,1,1686495701,"6cfe989f62",871
"872","119",728676.086273043,9683398.48480837,2484.2,17.95,728663.912050566,9683394.0603426,2484.2,18.00111,0.0762080835409985,0.0511100000000013,1,1686506404,"6cfe989f62",872
"873","12",722333.318189877,9677236.83598534,2535.6,12.19194,722232.28081363,9677248.65079436,2538.6,12.21889,0.135429652104818,0.0269499999999994,3,1685448788,"6cfe989f62",873
"874","120",728665.332924586,9683392.60887403,2484.2,18.44083,728665.525431736,9683394.53304822,2485.3,18.745,0.070636032745202,0.304170000000003,1,1686509082,"6cfe989f62",874
"875","121",728657.872994512,9683393.83890547,2484.2,20.18694,728669.926444568,9683392.93244792,2484.2,20.42806,0.225193734518951,0.241119999999999,1,1686515141,"6cfe989f62",875
"876","122",728667.949248624,9683394.2300681,2484.2,20.95083,728657.716786335,9683393.55161379,2485.3,20.955,0.0206187238124816,0.00416999999999845,1,1686517038,"6cfe989f62",876
"877","123",728672.814352269,9683397.16342271,2484.2,21.18917,728662.536433782,9683395.94308776,2484.2,21.31611,0.415670830166381,0.126939999999998,1,1686518338,"6cfe989f62",877
"878","124",729063.967897367,9683550.2571671,2478.6,8.08528,722223.289841472,9677264.02921006,2542.1,8.50083,12.1769285074298,0.415550000000001,2,1686558603,"6cfe989f62",878
"879","125",728664.728735757,9683396.76868959,2484.3,7.89333,728670.558320686,9683398.00806432,2485.4,7.91444,0.0285856956870423,0.0211100000000002,4,1686729292,"6cfe989f62",879
"880","126",728655.944677532,9683391.38694299,2484.3,8.29222,728659.060369692,9683392.40997676,2485.4,8.37472,0.036616380247467,0.0824999999999996,4,1686730949,"6cfe989f62",880
"881","127",728694.694946078,9683400.36488564,2484.3,9.95194,722225.308890146,9677255.07802549,2542.2,10.57028,12.8953774488108,0.61834,4,1686738853,"6cfe989f62",881
"882","128",722254.309545336,9677254.93800306,2535.1,11.85611,722232.465769642,9677252.60997083,2542,11.99167,0.0967635343350843,0.13556,4,1686743970,"6cfe989f62",882
"883","129",722280.511917656,9677231.99707701,2535,13.13889,722117.914372101,9678046.07437077,2530.3,13.53583,1.40934246703425,0.396940000000001,4,1686749529,"6cfe989f62",883
"884","13",722251.515857727,9677247.23409865,2535.1,12.93528,722181.270156016,9677472.1547956,2538.5,13.27333,0.480945067677394,0.338049999999999,3,1685452584,"6cfe989f62",884
"885","130",721869.508860065,9678218.53118572,2547.4,13.97472,721595.069580095,9678302.13249103,2541.8,14.32694,5.51500258240923,0.352220000000001,4,1686752377,"6cfe989f62",885
"886","131",721483.706287388,9678335.77465733,2543.4,14.96361,725016.514151223,9679370.73250114,2489.2,15.46444,5.64214496823545,0.500830000000001,4,1686756472,"6cfe989f62",886
"887","132",728842.854351082,9683540.26831696,2480.5,7.72472,722239.71922965,9677248.17305131,2542,8.41583,12.3574312986633,0.69111,5,1686817497,"6cfe989f62",887
"888","133",722223.535458286,9677258.32177757,2538.7,10.07333,722403.748255993,9677165.87091485,2543.1,10.17944,0.252659587988698,0.106109999999999,5,1686823846,"6cfe989f62",888
"889","134",722393.329103443,9677166.02217176,2545,10.47556,722009.506988144,9677163.04351663,2553.3,10.64444,0.509640229284919,0.16888,5,1686825520,"6cfe989f62",889
"890","135",722017.957770006,9677175.34941228,2540.1,12.41417,722276.518489077,9677287.53680268,2535.7,12.655,0.534928786010654,0.240829999999999,5,1686832758,"6cfe989f62",890
"891","136",721465.906115077,9678343.76929395,2549.7,13.56861,722117.524642746,9678045.77643967,2536.1,13.64889,1.34048308746642,0.0802800000000001,5,1686836336,"6cfe989f62",891
"892","137",722124.099768826,9678041.2965237,2538,14.17972,722223.85419719,9677249.95979837,2542,14.42389,3.26192595540431,0.24417,5,1686839126,"6cfe989f62",892
"893","138",722227.070740133,9677264.08885145,2542.2,14.63222,722231.187698052,9677246.76146507,2535.2,15.02333,0.991518047568703,0.391109999999999,5,1686841284,"6cfe989f62",893
"894","139",722235.798464112,9677244.49701615,2535.2,16.20028,722220.865261471,9677263.79019718,2542.2,16.28889,0.171828737694467,0.0886099999999992,5,1686845840,"6cfe989f62",894
"895","14",722269.043384501,9678495.9403045,2537.6,13.44417,722042.952616203,9678585.52872351,2541.7,13.60361,2.13562570462716,0.15944,3,1685453773,"6cfe989f62",895
"896","140",722292.229977583,9677243.15797988,2534.9,18.04583,722193.190717082,9678437.96500545,2532.5,18.49667,1.98815017706704,0.450840000000003,5,1686853788,"6cfe989f62",896
"897","141",722187.836828092,9678447.62992076,2548.2,18.87528,721613.693259299,9679676.0317414,2572.7,19.24611,2.26640220081555,0.370830000000002,5,1686856486,"6cfe989f62",897
"898","142",721768.900297481,9679601.92183406,2570,19.61361,721773.821178397,9679586.25215656,2570.3,19.62139,0.0818124099275907,0.00778000000000034,5,1686857837,"6cfe989f62",898
"899","143",722793.360416123,9678153.78454105,2544.1,23.06417,728677.157568464,9683388.14135875,2484.7,23.52917,11.9718966941358,0.465,5,1686871905,"6cfe989f62",899
"900","144",729049.591488027,9683558.11380675,2479.9,7.47111,722225.576672913,9677255.58631282,2535.7,8.02306,12.1506554878476,0.551949999999999,6,1686902483,"6cfe989f62",900
"901","145",722221.25657282,9677208.66611453,2538,10.18694,722633.12839939,9677764.18977134,2523.4,10.71778,4.27004388428444,0.53084,6,1686912184,"6cfe989f62",901
"902","146",722198.085063082,9677548.14078353,2535.9,13.17944,722122.627659361,9678051.44120925,2535.7,13.31056,0.528708071108923,0.131120000000001,6,1686921518,"6cfe989f62",902
"903","147",722285.747427572,9677262.14859032,2535.3,14.15333,722326.166312093,9677192.08857393,2537.9,14.23222,0.185447360194665,0.0788899999999995,6,1686924836,"6cfe989f62",903
"904","148",722326.363922436,9677165.64358033,2535.3,14.60444,722305.163376844,9677162.34114002,2536.4,14.61722,0.0253261173877765,0.0127799999999993,6,1686926222,"6cfe989f62",904
"905","149",722335.113545679,9677164.63261235,2541.6,15.07306,722333.180356522,9677134.32038041,2541.8,15.07917,0.041997768558304,0.00610999999999962,6,1686927885,"6cfe989f62",905
"906","15",722047.118242838,9678589.32601655,2539.6,13.77361,722153.004897317,9678589.99034974,2537.1,13.91028,0.353649017863091,0.136670000000001,3,1685454877,"6cfe989f62",906
"907","150",722343.93085844,9677132.90768852,2542.1,15.37278,722264.860321235,9677285.04688673,2530.8,15.58139,0.188569372906055,0.20861,6,1686929693,"6cfe989f62",907
"908","151",728661.191920357,9683427.5673449,2485.4,9.92889,728675.984378634,9683409.87726243,2484.3,9.93333,0.0559034934562153,0.00443999999999889,1,1687082160,"6cfe989f62",908
"909","152",728702.785142832,9683378.51702529,2484.3,10.74472,728676.581296238,9683383.06564247,2485.4,10.75056,0.042267954139292,0.00584000000000096,1,1687085102,"6cfe989f62",909
"910","153",728654.428717009,9683383.22704548,2485.4,12.44333,728668.770874044,9683399.69246009,2486.3,12.44833,0.0325861808574018,0.00500000000000078,1,1687091214,"6cfe989f62",910
"911","154",728699.052349051,9683399.25102265,2484.3,13.75833,728653.246191552,9683393.55963267,2485.4,13.79472,0.0460228023547641,0.036389999999999,1,1687096061,"6cfe989f62",911
"912","155",728643.190859126,9683398.63229644,2486.3,14.2375,728679.266627724,9683398.35743829,2484.3,14.84222,0.25523319727972,0.604719999999999,1,1687099832,"6cfe989f62",912
"913","156",728671.751509706,9683387.42106635,2489,15.075,728659.886440536,9683387.95113102,2486.3,15.115,0.0716245349822227,0.0400000000000009,1,1687100814,"6cfe989f62",913
"914","157",728677.433844421,9683399.5663159,2484.3,15.7625,728650.388620762,9683393.84126959,2485.4,16.14111,0.968325605227488,0.378610000000002,1,1687104508,"6cfe989f62",914
"915","158",728567.409722765,9682634.8559915,2435.6,17.7275,723709.233327609,9677548.35771428,2542.3,17.88778,7.18350575100135,0.16028,1,1687110796,"6cfe989f62",915
"916","159",718688.919820485,9677787.49636938,2597,18.09722,718722.502293142,9677781.4985867,2583.2,18.18667,5.04869960420802,0.0894499999999994,1,1687111872,"6cfe989f62",916
"917","16",722144.544038976,9678571.99953681,2538.9,14.50028,722322.58805816,9677187.1732033,2537.2,15.00972,1.89900320241342,0.50944,3,1685458835,"6cfe989f62",917
"918","160",718707.771729727,9677706.91452064,2596.5,22.13389,728658.799728726,9683389.70063244,2485.4,22.69917,23.9207081277388,0.565279999999998,1,1687128117,"6cfe989f62",918
"919","161",728651.067501712,9683387.92270795,2485.4,22.87056,728656.078434495,9683397.75752591,2485.4,22.90528,0.025227365911745,0.0347200000000001,1,1687128859,"6cfe989f62",919
"920","162",729091.768932946,9683549.49936236,2475.4,7.93167,722229.060281252,9677257.30549281,2542.2,8.31833,11.9417821729723,0.386659999999999,2,1687162746,"6cfe989f62",920
"921","163",722280.076321395,9677305.9897411,2537.6,13.20028,722116.438154913,9678047.62539516,2535.9,13.39778,0.825954634996422,0.1975,2,1687181032,"6cfe989f62",921
"922","164",722170.946721144,9678109.31032222,2537.5,14.03833,728658.180817037,9683398.05238723,2485.4,14.73083,13.5461000991746,0.692499999999999,2,1687185831,"6cfe989f62",922
"923","165",728693.13824971,9683394.29548649,2485.4,18.35556,728660.909262371,9683400.18216135,2484.3,18.39528,0.0834649078966483,0.0397199999999991,2,1687199023,"6cfe989f62",923
"924","166",728671.607086797,9683393.70366517,2485.4,18.72389,728655.233099774,9683391.476703,2484.3,19.08028,0.14590835962694,0.356389999999998,2,1687201489,"6cfe989f62",924
"925","167",728669.942386623,9683395.62011042,2485.4,19.53111,728662.5660666,9683393.86366874,2485.4,19.53556,0.0558504720694331,0.00444999999999851,2,1687203128,"6cfe989f62",925
"926","168",728862.121902413,9683537.45756547,2476.9,7.42778,722199.424406136,9677212.86350224,2537.1,8.00639,12.2090370618888,0.578609999999999,3,1687248023,"6cfe989f62",926
"927","169",722240.912071069,9677249.86312211,2542,8.80056,722223.393473826,9677259.77089904,2542.1,9.02889,0.51337766960533,0.22833,3,1687251704,"6cfe989f62",927
"928","17",722331.381893866,9677161.00048395,2536.6,15.81444,722258.52729858,9677094.16129888,2549.4,16.0725,0.580596789568264,0.258060000000002,3,1685462661,"6cfe989f62",928
"929","170",722264.4074907,9677268.0151803,2535.3,10.02333,722214.746056056,9677243.20722233,2542,10.20583,0.0555777131167309,0.182500000000001,3,1687255941,"6cfe989f62",929
"930","171",722253.234521353,9677250.71496643,2534.9,11.515,722246.639523513,9677243.98004475,2537.7,11.75194,0.0698258914108555,0.236939999999999,3,1687261507,"6cfe989f62",930
"931","172",722241.94368377,9677223.40559894,2537.6,13.09861,722118.729895299,9678048.1964576,2534.3,13.36917,2.97123770259205,0.27056,3,1687267329,"6cfe989f62",931
"932","173",722088.965696477,9678050.53862643,2534.9,13.96694,725058.814033404,9681228.50037273,2521,14.65194,8.18883701783243,0.685,3,1687271947,"6cfe989f62",932
"933","174",725046.062998021,9681224.59665464,2516.5,14.98028,730454.997764192,9683965.01124796,2404.2,15.67472,15.3806421387057,0.69444,3,1687275629,"6cfe989f62",933
"934","175",730277.681254175,9684185.97815301,2433.7,16.06222,728667.361180299,9683401.17708998,2484.1,16.41722,2.5652057048913,0.355,3,1687278302,"6cfe989f62",934
"935","176",728653.529272493,9683396.37954123,2484.1,17.46639,723188.579757719,9678359.86185662,2511.2,17.93833,11.3221945873306,0.47194,3,1687283778,"6cfe989f62",935
"936","177",723176.767945999,9678383.61789632,2521,18.77306,728651.191030403,9683394.79102956,2484.1,19.4625,9.89493858860986,0.689439999999998,3,1687289265,"6cfe989f62",936
"937","178",728666.53695596,9683394.26578281,2484.1,19.7525,721583.367786588,9678230.89339394,2546.1,20.19306,12.6749115590353,0.440559999999998,3,1687291895,"6cfe989f62",937
"938","179",721589.227210976,9678255.60220767,2567.5,21.39111,721590.41579973,9678254.89226607,2560.6,21.39139,0.0113879073249585,0.000280000000000058,3,1687296209,"6cfe989f62",938
"939","18",722272.884066363,9677100.91559218,2539.7,16.64556,722293.200176502,9677188.41994836,2538.6,16.73722,0.181867600144972,0.091660000000001,3,1685465054,"6cfe989f62",939
"940","180",728717.946714296,9683349.62202098,2488.2,21.99556,728673.96452576,9683387.39497558,2488.1,22.07472,8.95891377006596,0.0791599999999981,3,1687298669,"6cfe989f62",940
"941","181",728660.731378824,9683394.01074563,2484.1,7.5575,728671.309550464,9683401.42439807,2484.1,7.59639,0.111668155555949,0.0388900000000003,4,1687332947,"6cfe989f62",941
"942","182",728641.94043211,9683389.70875163,2484.1,7.78889,722011.53114507,9677169.48793509,2539.8,8.42917,12.5504617749678,0.640279999999999,4,1687335945,"6cfe989f62",942
"943","183",722049.625301267,9677205.46501066,2545.2,10.25333,722212.939238268,9677265.20891077,2535.3,10.51583,0.318903130944571,0.262499999999999,4,1687343457,"6cfe989f62",943
"944","184",722225.699768137,9677243.5084977,2538.5,10.75306,722228.05960432,9677257.3736316,2546.4,10.79278,0.0303008871488574,0.0397200000000009,4,1687344454,"6cfe989f62",944
"945","185",722313.779420584,9677248.80454721,2535.3,11.99222,722339.926923834,9677263.79976162,2534.2,12.0025,0.0797689510166659,0.0102799999999998,4,1687348809,"6cfe989f62",945
"946","186",722255.363646478,9677259.90210172,2541.9,12.22667,722234.468656663,9677253.33637589,2541.9,12.22806,0.0475994193306549,0.00138999999999889,4,1687349621,"6cfe989f62",946
"947","187",722184.565831933,9677292.93161547,2535.9,13.16694,722121.521212928,9678048.30211218,2534.2,13.39306,0.890410943419625,0.22612,4,1687353815,"6cfe989f62",947
"948","188",722100.253814695,9678051.25965112,2534.9,14.20611,721467.391723552,9678341.23392673,2548.6,14.72083,1.32962241034958,0.514719999999999,4,1687358595,"6cfe989f62",948
"949","189",721472.10238711,9678357.73822452,2545.2,15.29472,728659.826936859,9683391.97724394,2485.5,16.11528,15.8233753635446,0.820559999999999,4,1687363615,"6cfe989f62",949
"950","19",722319.828934407,9677217.67073868,2535.2,17.08472,728699.396987714,9683442.58528269,2482.6,17.45389,11.1349570216903,0.36917,3,1685467634,"6cfe989f62",950
"951","190",728652.031852952,9683392.35622108,2459.3,17.84528,728655.245887137,9683392.40575839,2484.1,17.9425,0.130459580705321,0.0972200000000001,4,1687370193,"6cfe989f62",951
"952","191",728656.561385046,9683394.20625317,2484.1,18.11111,728667.879884592,9683392.75915173,2484.1,18.1125,0.0227178318567157,0.00139000000000067,4,1687370805,"6cfe989f62",952
"953","192",728771.579307983,9683372.39880843,2482.4,20.81833,728777.742194067,9683323.88761277,2482.4,20.83417,0.141838575149104,0.0158400000000007,4,1687380603,"6cfe989f62",953
"954","193",718057.068383011,9677945.64738742,2482.9,21.30028,718050.391736601,9677936.51253721,2482.9,21.30083,12.0054097297968,0.000550000000000495,4,1687382283,"6cfe989f62",954
"955","194",716806.554193139,9676490.85080856,2667.3,21.61583,716809.090516675,9676497.85827881,2665.1,21.62806,1.91853745459534,0.0122300000000024,4,1687383461,"6cfe989f62",955
"956","195",730656.436722917,9683867.98916529,2667.3,23.49222,730714.126496606,9683938.28555071,2445.5,23.49333,15.7795235246596,0.00111000000000061,4,1687390176,"6cfe989f62",956
"957","196",728664.220459326,9683392.40072086,2548.2,7.23111,722223.652554178,9677261.63959042,2542,7.91444,12.5500673245061,0.68333,5,1687420492,"6cfe989f62",957
"958","197",722261.661760861,9677281.03776533,2534.7,10.13917,722140.214316118,9677860.28109036,2536.5,10.38194,0.681929970828156,0.24277,5,1687429375,"6cfe989f62",958
"959","198",722173.722698754,9677881.20261548,2531.4,12.97083,722300.156603185,9678238.14128372,2534.1,13.60944,5.84631961086974,0.63861,5,1687440994,"6cfe989f62",959
"960","199",722290.178108196,9678217.17801184,2534.3,14.13861,722297.203219437,9677157.06857972,2539.5,14.34056,1.95475466124068,0.20195,5,1687443626,"6cfe989f62",960
"961","2",722247.801134745,9677234.3557181,2535.7,11.81,722237.552401333,9677236.54170807,2535.7,12.08389,0.710263345732113,0.27389,2,1685361902,"6cfe989f62",961
"962","20",728676.230524842,9683361.11126333,2483.1,17.75528,728658.591615187,9683397.67559487,2484.3,18.05028,0.813153145963064,0.295000000000002,3,1685469781,"6cfe989f62",962
"963","200",722314.699307386,9677222.05964948,2535.3,14.69333,722230.296830451,9677252.30414353,2542,14.855,0.157899353910582,0.161670000000001,5,1687445478,"6cfe989f62",963
"964","201",722235.019655362,9677244.26613884,2542.1,16.15861,722221.884522557,9677261.66485251,2542.1,16.18167,0.0268570487336181,0.023060000000001,5,1687450254,"6cfe989f62",964
"965","202",722219.188302957,9677252.4897862,2542.1,16.69028,722409.580788752,9677181.55479359,2548.7,16.96083,0.226253026884796,0.27055,5,1687453059,"6cfe989f62",965
"966","203",722320.244720161,9677188.84744189,2537.5,17.47861,721466.16044214,9678336.65725114,2548.5,18.28972,2.59615639511807,0.811109999999999,5,1687457843,"6cfe989f62",966
"967","204",721461.923717473,9678330.36051729,2545.6,18.60194,728444.573830885,9681722.67845072,2447.9,19.29556,9.5663494966715,0.693619999999999,5,1687461464,"6cfe989f62",967
"968","205",728377.97612137,9681663.43701739,2444.7,19.65306,728649.449642792,9683403.55403407,2484.1,20.16417,3.84783715189729,0.511109999999999,5,1687464591,"6cfe989f62",968
