"user","tripid","ox","oy","dx","dy","olong","olat","dlong","dlat","starttime","endtime","mode","points","tdistance","ttime","date","wday","hour","day","departureseconds","arrivalseconds","stayindestination","dtrips","home"
"imendoza",195,722114.168260695,9677150.64729162,722125.046616114,9677077.26655731,-79.0017458,-2.9191089,-79.0016468,-2.9197722,2020-01-29 12:21:28,2020-01-29 13:46:26,"walking",3,48.4459550563477,5097.74499988556,2020-01-29 12:21:28,4,13,"2020-01-29",1580318488.68,1580323586.425,0,10,"N"
"imendoza",196,722125.046616114,9677077.26655731,721875.591275888,9678419.60313237,-79.0016468,-2.9197722,-79.0039115,-2.9076394,2020-01-29 13:46:26,2020-01-29 16:31:25,"in_vehicle",16,3570.66792755126,9898.9509999752,2020-01-29 13:46:26,4,16,"2020-01-29",1580323586.425,1580333485.376,0,25,"N"
"imendoza",197,721875.591275888,9678419.60313237,726566.254211023,9680387.29493281,-79.0039115,-2.9076394,-78.9617619,-2.8897731,2020-01-29 16:31:25,2020-01-29 18:15:05,"in_vehicle",49,23607.5593127736,6219.99100017548,2020-01-29 16:31:25,4,18,"2020-01-29",1580333485.376,1580339705.367,0,124,"Y"
"imendoza",198,726566.254211023,9680387.29493281,726570.148021553,9680394.39973962,-78.9617619,-2.8897731,-78.961727,-2.8897088,2020-01-29 18:15:05,2020-01-29 19:11:27,"walking",3,9.37881093094346,3381.75699996948,2020-01-29 18:15:05,4,19,"2020-01-29",1580339705.367,1580343087.124,0,124,"Y"
"imendoza",199,726570.148021553,9680394.39973962,722242.818234025,9677246.22097092,-78.961727,-2.8897088,-79.0005904,-2.9182427,2020-01-29 19:11:27,2020-01-30 14:11:29,"in_vehicle",27,23792.0014417877,68401.9440000057,2020-01-29 19:11:27,4,14,"2020-01-29",1580343087.124,1580411489.068,0,5,"N"
"imendoza",200,722242.818234025,9677246.22097092,722333.527377635,9677210.64535211,-79.0005904,-2.9182427,-78.9997741,-2.9185629,2020-01-30 14:11:29,2020-01-30 16:15:00,"walking",3,152.943782728399,7411.54399991035,2020-01-30 14:11:29,5,16,"2020-01-30",1580411489.068,1580418900.612,0,5,"N"
"imendoza",201,722333.527377635,9677210.64535211,721653.937362224,9678855.51676645,-78.9997741,-2.9185629,-79.0059117,-2.9037016,2020-01-30 16:15:00,2020-01-30 17:06:34,"walking",15,2041.13378633753,3093.70399999619,2020-01-30 16:15:00,5,17,"2020-01-30",1580418900.612,1580421994.316,0,9,"N"
"imendoza",202,721653.937362224,9678855.51676645,721288.991997493,9679003.24698874,-79.0059117,-2.9037016,-79.0091959,-2.9023717,2020-01-30 17:06:34,2020-01-30 17:31:30,"walking",4,314.598083743187,1495.89300012589,2020-01-30 17:06:34,5,17,"2020-01-30",1580421994.316,1580423490.209,0,25,"N"
"imendoza",203,721288.991997493,9679003.24698874,721664.668912947,9678843.28756178,-79.0091959,-2.9023717,-79.005815,-2.903812,2020-01-30 17:31:30,2020-01-30 18:31:32,"walking",5,485.208009541346,3601.89899992943,2020-01-30 17:31:30,5,18,"2020-01-30",1580423490.209,1580427092.108,0,9,"N"
"imendoza",204,721664.668912947,9678843.28756178,721665.370314941,9678843.76190596,-79.005815,-2.903812,-79.0058087,-2.9038077,2020-01-30 18:31:32,2020-01-30 20:44:08,"in_vehicle",3,1.15937454860071,7956.67700004578,2020-01-30 18:31:32,5,20,"2020-01-30",1580427092.108,1580435048.785,0,9,"N"
"imendoza",205,721665.370314941,9678843.76190596,726567.033935088,9680388.01245536,-79.0058087,-2.9038077,-78.9617549,-2.8897666,2020-01-30 20:44:08,2020-01-30 21:51:31,"in_vehicle",37,11823.8324598212,4042.58200001717,2020-01-30 20:44:08,5,21,"2020-01-30",1580435048.785,1580439091.367,0,124,"Y"
"imendoza",206,726567.033935088,9680388.01245536,726583.572059631,9680395.27154025,-78.9617549,-2.8897666,-78.9616063,-2.8897007,2020-01-30 21:51:31,2020-01-31 08:16:29,"walking",3,18.8582771601823,37498.1229999065,2020-01-30 21:51:31,5,8,"2020-01-30",1580439091.367,1580476589.49,0,124,"Y"
"imendoza",207,726583.572059631,9680395.27154025,722109.028420677,9677155.54497201,-78.9616063,-2.8897007,-79.0017921,-2.9190647,2020-01-31 08:16:29,2020-01-31 08:36:56,"in_vehicle",33,17948.5197126588,1227.44099998474,2020-01-31 08:16:29,6,8,"2020-01-31",1580476589.49,1580477816.931,0,24,"N"
"imendoza",208,722109.028420677,9677155.54497201,722109.608975693,9677156.84902793,-79.0017921,-2.9190647,-79.0017869,-2.9190529,2020-01-31 08:36:56,2020-01-31 10:21:32,"walking",3,1.86669666310521,6275.57299995422,2020-01-31 08:36:56,6,10,"2020-01-31",1580477816.931,1580484092.504,0,24,"N"
"imendoza",209,722109.608975693,9677156.84902793,722123.808814412,9677169.16682861,-79.0017869,-2.9190529,-79.0016594,-2.9189413,2020-01-31 10:21:32,2020-01-31 11:36:37,"walking",3,9.63523250382956,4504.8259999752,2020-01-31 10:21:32,6,11,"2020-01-31",1580484092.504,1580488597.33,0,24,"N"
"imendoza",210,722123.808814412,9677169.16682861,722333.226352408,9677210.20348435,-79.0016594,-2.9189413,-78.9997768,-2.9185669,2020-01-31 11:36:37,2020-01-31 13:31:32,"walking",4,252.968022413583,6894.9880001545,2020-01-31 11:36:37,6,13,"2020-01-31",1580488597.33,1580495492.318,0,5,"N"
"imendoza",211,722333.226352408,9677210.20348435,722115.869157453,9677150.38988793,-78.9997768,-2.9185669,-79.0017305,-2.9191112,2020-01-31 13:31:32,2020-01-31 14:08:27,"walking",4,190.105037630398,2215.14800000191,2020-01-31 13:31:32,6,14,"2020-01-31",1580495492.318,1580497707.466,0,24,"N"
"imendoza",212,722115.869157453,9677150.38988793,722109.985422157,9677155.93037384,-79.0017305,-2.9191112,-79.0017835,-2.9190612,2020-01-31 14:08:27,2020-01-31 15:36:36,"walking",3,21.4022018993306,5289.3639998436,2020-01-31 14:08:27,6,15,"2020-01-31",1580497707.466,1580502996.83,0,24,"N"
"imendoza",213,722109.985422157,9677155.93037384,722113.55606141,9677125.2765942,-79.0017835,-2.9190612,-79.0017509,-2.9193383,2020-01-31 15:36:36,2020-01-31 16:31:37,"walking",3,6.65278078353836,3300.3900001049,2020-01-31 15:36:36,6,16,"2020-01-31",1580502996.83,1580506297.22,0,24,"N"
"imendoza",214,722113.55606141,9677125.2765942,722121.097551267,9677057.66408276,-79.0017509,-2.9193383,-79.001682,-2.9199495,2020-01-31 16:31:37,2020-01-31 17:21:30,"walking",3,62.9799701651252,2992.92000007629,2020-01-31 16:31:37,6,17,"2020-01-31",1580506297.22,1580509290.14,0,10,"N"
"imendoza",215,722121.097551267,9677057.66408276,722122.840724619,9677056.16787578,-79.001682,-2.9199495,-79.0016663,-2.919963,2020-01-31 17:21:30,2020-01-31 17:46:32,"walking",3,2.43645980342408,1502.11899995804,2020-01-31 17:21:30,6,17,"2020-01-31",1580509290.14,1580510792.259,0,10,"N"
"imendoza",216,722122.840724619,9677056.16787578,722114.574843933,9677147.91473354,-79.0016663,-2.919963,-79.0017421,-2.9191336,2020-01-31 17:46:32,2020-01-31 19:26:30,"walking",5,694.178654769919,5998.30399990082,2020-01-31 17:46:32,6,19,"2020-01-31",1580510792.259,1580516790.563,0,24,"N"
"imendoza",217,722114.574843933,9677147.91473354,722097.726191886,9677078.00083556,-79.0017421,-2.9191336,-79.0018925,-2.919766,2020-01-31 19:26:30,2020-01-31 19:52:42,"walking",3,32.2553423110111,1572.27699995041,2020-01-31 19:26:30,6,19,"2020-01-31",1580516790.563,1580518362.84,0,8,"N"
"imendoza",218,722097.726191886,9677078.00083556,722094.796877135,9677075.3184461,-79.0018925,-2.919766,-79.0019188,-2.9197903,2020-01-31 19:52:42,2020-01-31 21:51:32,"walking",3,2.42426268068737,7129.64600014687,2020-01-31 19:52:42,6,21,"2020-01-31",1580518362.84,1580525492.486,0,8,"N"
"imendoza",219,722094.796877135,9677075.3184461,726565.751427552,9680385.97965549,-79.0019188,-2.9197903,-78.9617664,-2.889785,2020-01-31 21:51:32,2020-01-31 22:36:32,"in_vehicle",22,7907.04512532293,2700.19599986076,2020-01-31 21:51:32,6,22,"2020-01-31",1580525492.486,1580528192.682,0,124,"Y"
"imendoza",220,726565.751427552,9680385.97965549,721860.712545129,9678476.16838838,-78.9617664,-2.889785,-79.0040462,-2.9071282,2020-01-31 22:36:32,2020-02-01 10:31:31,"in_vehicle",25,6691.3210581798,42898.8370001316,2020-01-31 22:36:32,6,10,"2020-01-31",1580528192.682,1580571091.519,0,4,"N"
"imendoza",221,721860.712545129,9678476.16838838,726566.085339859,9680386.14496135,-79.0040462,-2.9071282,-78.9617634,-2.8897835,2020-02-01 10:31:31,2020-02-01 12:31:38,"in_vehicle",23,5921.23670767581,7207.29399991035,2020-02-01 10:31:31,7,12,"2020-02-01",1580571091.519,1580578298.813,0,124,"Y"
"imendoza",222,726566.085339859,9680386.14496135,723626.218029135,9680629.32251043,-78.9617634,-2.8897835,-78.9882039,-2.8876322,2020-02-01 12:31:38,2020-02-01 14:36:40,"in_vehicle",20,5718.13731748516,7501.64400005341,2020-02-01 12:31:38,7,14,"2020-02-01",1580578298.813,1580585800.457,0,25,"N"
"imendoza",223,723626.218029135,9680629.32251043,726566.116954988,9680385.17159546,-78.9882039,-2.8876322,-78.9617631,-2.8897923,2020-02-01 14:36:40,2020-02-01 16:18:01,"in_vehicle",41,3780.40975584207,6081.36100006104,2020-02-01 14:36:40,7,16,"2020-02-01",1580585800.457,1580591881.818,0,124,"Y"
"imendoza",224,726566.116954988,9680385.17159546,726564.148132541,9680384.89861969,-78.9617631,-2.8897923,-78.9617808,-2.8897948,2020-02-01 16:18:01,2020-02-01 16:31:34,"walking",3,1.77990660560222,812.914999961853,2020-02-01 16:18:01,7,16,"2020-02-01",1580591881.818,1580592694.733,0,124,"Y"
"imendoza",225,726564.148132541,9680384.89861969,726565.729265954,9680386.02393658,-78.9617808,-2.8897948,-78.9617666,-2.8897846,2020-02-01 16:31:34,2020-02-01 16:56:36,"walking",3,3.34296395289435,1502.14999985695,2020-02-01 16:31:34,7,16,"2020-02-01",1580592694.733,1580594196.883,0,124,"Y"
"imendoza",226,726565.729265954,9680386.02393658,726565.162240143,9680386.09131594,-78.9617666,-2.8897846,-78.9617717,-2.889784,2020-02-01 16:56:36,2020-02-01 17:26:34,"walking",3,0.214620284802969,1797.99100017548,2020-02-01 16:56:36,7,17,"2020-02-01",1580594196.883,1580595994.874,0,124,"Y"
"imendoza",227,726565.162240143,9680386.09131594,726565.416681772,9680385.34981721,-78.9617717,-2.889784,-78.9617694,-2.8897907,2020-02-01 17:26:34,2020-02-01 19:31:37,"walking",3,0.74859256940372,7502.51300001144,2020-02-01 17:26:34,7,19,"2020-02-01",1580595994.874,1580603497.387,0,124,"Y"
"imendoza",228,726565.416681772,9680385.34981721,726565.206345047,9680385.88109051,-78.9617694,-2.8897907,-78.9617713,-2.8897859,2020-02-01 19:31:37,2020-02-01 23:51:40,"walking",3,2.01431540384973,15603.4010000229,2020-02-01 19:31:37,7,23,"2020-02-01",1580603497.387,1580619100.788,0,124,"Y"
"imendoza",229,726565.206345047,9680385.88109051,719852.209053041,9679596.86514224,-78.9617713,-2.8897859,-79.0221259,-2.8970272,2020-02-01 23:51:40,2020-02-02 13:21:47,"in_vehicle",26,8364.3271405162,48606.7139999866,2020-02-01 23:51:40,7,13,"2020-02-01",1580619100.788,1580667707.502,0,2,"N"
"imendoza",230,719852.209053041,9679596.86514224,721666.459826158,9678843.6162037,-79.0221259,-2.8970272,-79.0057989,-2.903809,2020-02-02 13:21:47,2020-02-02 14:21:40,"in_vehicle",20,8474.27380097258,3592.84799981117,2020-02-02 13:21:47,1,14,"2020-02-02",1580667707.502,1580671300.35,0,9,"N"
"imendoza",231,721666.459826158,9678843.6162037,721661.467021542,9678837.37609224,-79.0057989,-2.903809,-79.0058437,-2.9038655,2020-02-02 14:21:40,2020-02-02 16:06:41,"walking",3,11.3660851392845,6301.6320002079,2020-02-02 14:21:40,1,16,"2020-02-02",1580671300.35,1580677601.982,0,9,"N"
"imendoza",232,721661.467021542,9678837.37609224,721674.368112909,9678844.69719698,-79.0058437,-2.9038655,-79.0057278,-2.9037991,2020-02-02 16:06:41,2020-02-02 17:16:42,"walking",3,10.4101532009545,4200.03799986839,2020-02-02 16:06:41,1,17,"2020-02-02",1580677601.982,1580681802.02,0,9,"N"
"imendoza",233,721674.368112909,9678844.69719698,726566.075727565,9680386.98556378,-79.0057278,-2.9037991,-78.9617635,-2.8897759,2020-02-02 17:16:42,2020-02-02 18:46:43,"in_vehicle",29,14767.5894779953,5401.73600006104,2020-02-02 17:16:42,1,18,"2020-02-02",1580681802.02,1580687203.756,0,124,"Y"
"imendoza",234,726566.075727565,9680386.98556378,726565.02966745,9680386.57820838,-78.9617635,-2.8897759,-78.9617729,-2.8897796,2020-02-02 18:46:43,2020-02-02 19:40:18,"walking",3,0.697047703426187,3214.45899987221,2020-02-02 18:46:43,1,19,"2020-02-02",1580687203.756,1580690418.215,0,124,"Y"
"imendoza",235,726565.02966745,9680386.57820838,726566.332471176,9680387.52705936,-78.9617729,-2.8897796,-78.9617612,-2.889771,2020-02-02 19:40:18,2020-02-02 20:10:43,"in_vehicle",3,0.794752652051423,1824.992000103,2020-02-02 19:40:18,1,20,"2020-02-02",1580690418.215,1580692243.207,0,124,"Y"
"imendoza",236,726566.332471176,9680387.52705936,726566.210165652,9680387.53833913,-78.9617612,-2.889771,-78.9617623,-2.8897709,2020-02-02 20:10:43,2020-02-02 20:35:19,"walking",3,1.1528375702994,1476.10899996758,2020-02-02 20:10:43,1,20,"2020-02-02",1580692243.207,1580693719.316,0,124,"Y"
"imendoza",237,726566.210165652,9680387.53833913,722110.198233555,9677156.79268064,-78.9617623,-2.8897709,-79.0017816,-2.9190534,2020-02-02 20:35:19,2020-02-03 16:00:17,"in_vehicle",16,6000.05188182554,69897.9690001011,2020-02-02 20:35:19,1,16,"2020-02-02",1580693719.316,1580763617.285,0,24,"N"
"imendoza",238,722110.198233555,9677156.79268064,722109.478177613,9677133.30238614,-79.0017816,-2.9190534,-79.0017877,-2.9192658,2020-02-03 16:00:17,2020-02-03 16:35:18,"walking",3,20.9901456200781,2101.58599996567,2020-02-03 16:00:17,2,16,"2020-02-03",1580763617.285,1580765718.871,0,24,"N"
"imendoza",239,722109.478177613,9677133.30238614,722305.766504923,9677182.59106471,-79.0017877,-2.9192658,-79.0000233,-2.918817,2020-02-03 16:35:18,2020-02-03 17:41:49,"walking",4,254.65880733756,3990.20799994469,2020-02-03 16:35:18,2,17,"2020-02-03",1580765718.871,1580769709.079,0,25,"N"
"imendoza",240,722305.766504923,9677182.59106471,722332.85242412,9677212.53782544,-79.0000233,-2.918817,-78.9997802,-2.9185458,2020-02-03 17:41:49,2020-02-03 17:55:18,"walking",3,12.9832865411489,809.43499994278,2020-02-03 17:41:49,2,17,"2020-02-03",1580769709.079,1580770518.514,0,5,"N"
"imendoza",241,722332.85242412,9677212.53782544,719858.832793224,9679588.31532122,-78.9997802,-2.9185458,-79.0220662,-2.8971044,2020-02-03 17:55:18,2020-02-03 19:14:44,"in_vehicle",54,20894.0615210422,4766.36600017548,2020-02-03 17:55:18,2,19,"2020-02-03",1580770518.514,1580775284.88,0,2,"N"
"imendoza",242,719858.832793224,9679588.31532122,726566.787002214,9680386.7409603,-79.0220662,-2.8971044,-78.9617571,-2.8897781,2020-02-03 19:14:44,2020-02-03 20:10:18,"in_vehicle",25,8780.72156570939,3333.74499988556,2020-02-03 19:14:44,2,20,"2020-02-03",1580775284.88,1580778618.625,0,124,"Y"
"imendoza",243,726566.787002214,9680386.7409603,726564.937806235,9680384.96356483,-78.9617571,-2.8897781,-78.9617737,-2.8897942,2020-02-03 20:10:18,2020-02-03 21:09:01,"in_vehicle",3,5.62462990267034,3522.39100003242,2020-02-03 20:10:18,2,21,"2020-02-03",1580778618.625,1580782141.016,0,124,"Y"
"imendoza",244,726564.937806235,9680384.96356483,721664.543217326,9678841.37439783,-78.9617737,-2.8897942,-79.0058161,-2.9038293,2020-02-03 21:09:01,2020-02-04 09:10:23,"in_vehicle",35,9099.21098934678,43282.6150000095,2020-02-03 21:09:01,2,9,"2020-02-03",1580782141.016,1580825423.631,0,9,"N"
"imendoza",245,721664.543217326,9678841.37439783,721663.999544489,9678842.06107887,-79.0058161,-2.9038293,-79.005821,-2.9038231,2020-02-04 09:10:23,2020-02-04 11:30:23,"walking",3,0.919436304116302,8400.15199995041,2020-02-04 09:10:23,3,11,"2020-02-04",1580825423.631,1580833823.783,0,9,"N"
